name,xmin,ymin,xmax,ymax
Shin,604,240,654,290
Shin,586,240,636,290
Mem-medial,568,240,618,290
Alef,539,240,589,290
Dalet,441,240,491,290
Alef,411,240,461,290
Resh,381,240,431,290
Tsadi-medial,362,240,412,290
Tsadi-medial,328,240,378,290
Nun-medial,304,240,354,290
Waw,283,240,333,290
Bet,253,240,303,290
Nun-medial,226,240,276,290
Kaf,199,240,249,290
Zayin,113,240,163,290
Samekh,93,240,143,290
Qof,929,290,979,340
He,913,290,963,340
Alef,874,290,924,340
Het,840,290,890,340
Yod,767,290,817,340
Het,739,290,789,340
Tsadi-medial,719,290,769,340
Bet,703,290,753,340
Taw,677,290,727,340
Nun-final,660,290,710,340
Lamed,627,290,677,340
Pe,612,290,662,340
Qof,589,290,639,340
Tsadi-final,529,290,579,340
Lamed,503,290,553,340
Mem,445,290,495,340
Ayin,425,290,475,340
He,401,290,451,340
Dalet,376,290,426,340
Tet,347,290,397,340
Lamed,316,290,366,340
Samekh,287,290,337,340
Gimel,260,290,310,340
Zayin,225,290,275,340
Kaf-final,198,290,248,340
Kaf,161,290,211,340
Pe,918,340,968,390
Nun-final,888,340,938,390
Resh,858,340,908,390
Bet,836,340,886,390
Lamed,725,340,775,390
Alef,676,340,726,390
Taw,651,340,701,390
Gimel,626,340,676,390
Tsadi-medial,534,340,584,390
Resh,504,340,554,390
Dalet,477,340,527,390
Pe,447,340,497,390
Tet,426,340,476,390
Shin,408,340,458,390
Shin,377,340,427,390
Taw,355,340,405,390
He,327,340,377,390
Mem-medial,298,340,348,390
Mem-medial,273,340,323,390
Zayin,225,340,275,390
Tet,192,340,242,390
Bet,163,340,213,390
Ayin,143,340,193,390
Dalet,116,340,166,390
Nun-final,96,340,146,390
Mem-medial,925,390,975,440
Mem-medial,894,390,944,440
Shin,870,390,920,440
He,837,390,887,440
Bet,759,390,809,440
Samekh,742,390,792,440
Kaf,717,390,767,440
Taw,563,390,613,440
Zayin,545,390,595,440
Taw,520,390,570,440
Bet,490,390,540,440
He,460,390,510,440
Het,433,390,483,440
Gimel,416,390,466,440
He,385,390,435,440
Mem-medial,350,390,400,440
Tet,321,390,371,440
Qof,273,390,323,440
Ayin,241,390,291,440
Kaf,210,390,260,440
Nun-medial,189,390,239,440
Kaf,164,390,214,440
Tet,76,390,126,440
Qof,922,440,972,490
Tsadi-medial,887,440,937,490
Tsadi-final,858,440,908,490
Pe,826,440,876,490
Gimel,803,440,853,490
Ayin,774,440,824,490
Tsadi-medial,747,440,797,490
Dalet,722,440,772,490
Qof,677,440,727,490
Alef,648,440,698,490
Dalet,618,440,668,490
Mem-medial,590,440,640,490
Waw,564,440,614,490
Mem-medial,542,440,592,490
Pe,449,440,499,490
Kaf-final,418,440,468,490
Tsadi-final,387,440,437,490
Mem-medial,295,440,345,490
Kaf-final,230,440,280,490
Tet,205,440,255,490
Taw,175,440,225,490
Het,155,440,205,490
Shin,927,490,977,540
Zayin,898,490,948,540
Ayin,873,490,923,540
Samekh,844,490,894,540
Nun-medial,817,490,867,540
Samekh,795,490,845,540
Dalet,763,490,813,540
Qof,736,490,786,540
He,713,490,763,540
Shin,677,490,727,540
Qof,644,490,694,540
Kaf,610,490,660,540
Bet,580,490,630,540
Alef,552,490,602,540
Mem-medial,534,490,584,540
Yod,505,490,555,540
He,410,490,460,540
Pe,389,490,439,540
Qof,367,490,417,540
Lamed,331,490,381,540
Tsadi-medial,257,490,307,540
Pe,228,490,278,540
Zayin,206,490,256,540
Nun-medial,140,490,190,540
Tsadi-final,72,490,122,540
