name,xmin,ymin,xmax,ymax
Kaf,732,340,782,390
He,703,340,753,390
Nun-medial,676,340,726,390
Lamed,657,340,707,390
Tsadi-medial,637,340,687,390
Nun-medial,620,340,670,390
Tet,590,340,640,390
Taw,566,340,616,390
Kaf-final,536,340,586,390
Alef,509,340,559,390
Nun-medial,476,340,526,390
Ayin,445,340,495,390
Tsadi-final,345,340,395,390
Resh,313,340,363,390
Shin,287,340,337,390
Alef,266,340,316,390
Nun-medial,242,340,292,390
Mem,230,340,280,390
Kaf-final,207,340,257,390
Kaf-final,180,340,230,390
Waw,149,340,199,390
Yod,925,390,975,440
Kaf-final,900,390,950,440
Ayin,866,390,916,440
Gimel,807,390,857,440
Ayin,782,390,832,440
Nun-medial,686,390,736,440
Alef,659,390,709,440
Mem,642,390,692,440
Yod,608,390,658,440
Zayin,583,390,633,440
Mem-medial,552,390,602,440
Nun-medial,528,390,578,440
Waw,500,390,550,440
Nun-final,476,390,526,440
Shin,422,390,472,440
Mem,395,390,445,440
Pe,375,390,425,440
Bet,346,390,396,440
Nun-final,291,390,341,440
Tet,272,390,322,440
Tsadi-final,240,390,290,440
Tsadi-medial,200,390,250,440
Gimel,176,390,226,440
Mem-medial,152,390,202,440
Het,121,390,171,440
Kaf-final,89,390,139,440
Bet,920,440,970,490
Shin,892,440,942,490
Bet,867,440,917,490
Mem-medial,846,440,896,490
Qof,824,440,874,490
Gimel,725,440,775,490
Ayin,698,440,748,490
Gimel,676,440,726,490
Kaf-final,642,440,692,490
Kaf,615,440,665,490
Alef,595,440,645,490
Tsadi-final,564,440,614,490
Taw,542,440,592,490
Nun-medial,480,440,530,490
Pe-final,460,440,510,490
Kaf,444,440,494,490
Yod,418,440,468,490
Resh,393,440,443,490
Tsadi-medial,368,440,418,490
Nun-final,345,440,395,490
Bet,253,440,303,490
Resh,227,440,277,490
Lamed,203,440,253,490
Pe-final,173,440,223,490
Nun-final,153,440,203,490
Taw,129,440,179,490
Samekh,104,440,154,490
Gimel,70,440,120,490
He,865,490,915,540
Kaf,846,490,896,540
Qof,831,490,881,540
Dalet,805,490,855,540
Bet,711,490,761,540
Zayin,686,490,736,540
Yod,656,490,706,540
Samekh,634,490,684,540
Alef,568,490,618,540
Resh,542,490,592,540
Tet,446,490,496,540
Tsadi-medial,417,490,467,540
Kaf-final,393,490,443,540
Lamed,365,490,415,540
Tet,341,490,391,540
Resh,313,490,363,540
Lamed,233,490,283,540
Lamed,157,490,207,540
