name,xmin,ymin,xmax,ymax
Nun-medial,384,340,434,390
Gimel,364,340,414,390
Kaf,343,340,393,390
Samekh,267,340,317,390
Zayin,238,340,288,390
Tsadi-final,166,340,216,390
Dalet,90,340,140,390
Tsadi-medial,877,390,927,440
Pe-final,849,390,899,440
He,818,390,868,440
Qof,788,390,838,440
Tsadi-medial,763,390,813,440
Tet,733,390,783,440
Mem,704,390,754,440
Het,681,390,731,440
Kaf,653,390,703,440
Ayin,632,390,682,440
Samekh,604,390,654,440
Yod,584,390,634,440
Samekh,559,390,609,440
Mem,522,390,572,440
Nun-final,494,390,544,440
Samekh,467,390,517,440
Qof,417,390,467,440
He,388,390,438,440
He,358,390,408,440
Zayin,326,390,376,440
Yod,297,390,347,440
Tsadi-final,272,390,322,440
Alef,175,390,225,440
Lamed,82,390,132,440
Kaf-final,929,440,979,490
Nun-final,899,440,949,490
Zayin,879,440,929,490
Tsadi-final,861,440,911,490
Mem,830,440,880,490
Het,809,440,859,490
Kaf-final,778,440,828,490
Mem-medial,744,440,794,490
Nun-medial,714,440,764,490
Ayin,682,440,732,490
Zayin,661,440,711,490
Tsadi-medial,602,440,652,490
Mem,578,440,628,490
Qof,556,440,606,490
Pe,455,440,505,490
Tsadi-final,426,440,476,490
Qof,398,440,448,490
Pe-final,376,440,426,490
Alef,328,440,378,490
Pe,298,440,348,490
Het,272,440,322,490
Qof,250,440,300,490
Waw,217,440,267,490
Het,189,440,239,490
Alef,167,440,217,490
Bet,143,440,193,490
Alef,110,440,160,490
Zayin,82,440,132,490
Nun-final,920,490,970,540
Samekh,840,490,890,540
Kaf,773,490,823,540
Kaf-final,749,490,799,540
Tsadi-medial,661,490,711,540
Shin,639,490,689,540
Bet,607,490,657,540
Zayin,582,490,632,540
Het,504,490,554,540
Samekh,386,490,436,540
Bet,357,490,407,540
Nun-final,342,490,392,540
Tsadi-medial,313,490,363,540
He,286,490,336,540
Waw,259,490,309,540
Waw,236,490,286,540
Dalet,211,490,261,540
Pe,183,490,233,540
Nun-medial,154,490,204,540
Samekh,136,490,186,540
Shin,110,490,160,540
