name,xmin,ymin,xmax,ymax
Bet,478,390,528,440
Zayin,457,390,507,440
Lamed,432,390,482,440
Bet,397,390,447,440
Qof,371,390,421,440
Zayin,347,390,397,440
Yod,325,390,375,440
Tsadi-medial,293,390,343,440
Zayin,283,390,333,440
Samekh,258,390,308,440
Samekh,236,390,286,440
Samekh,212,390,262,440
Zayin,177,390,227,440
Gimel,148,390,198,440
Het,114,390,164,440
Taw,83,390,133,440
Yod,935,440,985,490
Pe-final,906,440,956,490
Ayin,881,440,931,490
Resh,789,440,839,490
Dalet,772,440,822,490
Taw,750,440,800,490
Mem-medial,728,440,778,490
Taw,645,440,695,490
Lamed,624,440,674,490
Zayin,541,440,591,490
Mem-medial,514,440,564,490
Waw,493,440,543,490
Bet,471,440,521,490
Ayin,435,440,485,490
Lamed,403,440,453,490
Lamed,375,440,425,490
Zayin,350,440,400,490
Bet,324,440,374,490
Zayin,302,440,352,490
Dalet,277,440,327,490
Qof,254,440,304,490
Samekh,229,440,279,490
Pe,193,440,243,490
Dalet,162,440,212,490
Ayin,147,440,197,490
Gimel,125,440,175,490
Shin,107,440,157,490
Kaf-final,82,440,132,490
Tet,929,490,979,540
Zayin,911,490,961,540
Resh,814,490,864,540
Tsadi-medial,790,490,840,540
Pe,765,490,815,540
Waw,664,490,714,540
Het,573,490,623,540
Tet,547,490,597,540
Pe,514,490,564,540
Gimel,494,490,544,540
Lamed,468,490,518,540
Het,443,490,493,540
Kaf,417,490,467,540
Pe,390,490,440,540
Alef,363,490,413,540
Taw,334,490,384,540
Dalet,306,490,356,540
Ayin,285,490,335,540
Bet,269,490,319,540
Mem,245,490,295,540
Pe-final,222,490,272,540
Nun-medial,142,490,192,540
Pe,118,490,168,540
Nun-final,92,490,142,540
