name,xmin,ymin,xmax,ymax
Nun-medial,329,440,379,490
Gimel,297,440,347,490
Mem,267,440,317,490
Resh,244,440,294,490
Kaf-final,191,440,241,490
Kaf-final,162,440,212,490
Het,132,440,182,490
Pe,110,440,160,490
Mem,923,490,973,540
Mem,902,490,952,540
Bet,881,490,931,540
Kaf,863,490,913,540
Het,838,490,888,540
Het,812,490,862,540
Tet,777,490,827,540
Tsadi-final,757,490,807,540
Resh,729,490,779,540
Mem,704,490,754,540
Waw,678,490,728,540
Qof,652,490,702,540
Gimel,622,490,672,540
Nun-medial,554,490,604,540
Dalet,527,490,577,540
Dalet,498,490,548,540
Gimel,471,490,521,540
Samekh,449,490,499,540
Gimel,426,490,476,540
Kaf,393,490,443,540
Het,372,490,422,540
Gimel,345,490,395,540
Tsadi-final,320,490,370,540
Kaf-final,300,490,350,540
Qof,277,490,327,540
Gimel,242,490,292,540
Dalet,214,490,264,540
Yod,190,490,240,540
Mem,129,490,179,540
Gimel,105,490,155,540
Het,78,490,128,540
