name,xmin,ymin,xmax,ymax
Dalet,526,240,576,290
Bet,507,240,557,290
Qof,404,240,454,290
Waw,371,240,421,290
Pe-final,352,240,402,290
Het,320,240,370,290
Shin,300,240,350,290
Mem,274,240,324,290
Resh,252,240,302,290
Alef,218,240,268,290
Kaf-final,189,240,239,290
Nun-medial,157,240,207,290
He,133,240,183,290
He,112,240,162,290
Alef,99,240,149,290
Bet,927,290,977,340
Pe,909,290,959,340
Nun-medial,878,290,928,340
Mem-medial,845,290,895,340
Mem,825,290,875,340
Pe,792,290,842,340
Pe-final,766,290,816,340
Mem,734,290,784,340
Kaf,709,290,759,340
Shin,683,290,733,340
Nun-final,660,290,710,340
Pe-final,564,290,614,340
Samekh,544,290,594,340
Yod,483,290,533,340
Yod,453,290,503,340
Shin,427,290,477,340
Mem-medial,403,290,453,340
Kaf,382,290,432,340
Kaf-final,297,290,347,340
Kaf,279,290,329,340
Mem-medial,261,290,311,340
Zayin,235,290,285,340
Tet,205,290,255,340
Shin,930,340,980,390
Samekh,916,340,966,390
Resh,887,340,937,390
Alef,854,340,904,390
Bet,815,340,865,390
Zayin,790,340,840,390
Gimel,763,340,813,390
Nun-medial,730,340,780,390
Pe,703,340,753,390
Nun-medial,678,340,728,390
Nun-medial,571,340,621,390
Alef,550,340,600,390
Kaf,524,340,574,390
Tet,468,340,518,390
Mem-medial,443,340,493,390
Mem,415,340,465,390
Tsadi-medial,392,340,442,390
Kaf,366,340,416,390
Mem,343,340,393,390
Gimel,293,340,343,390
Gimel,266,340,316,390
Qof,242,340,292,390
Lamed,207,340,257,390
Gimel,185,340,235,390
Ayin,166,340,216,390
Gimel,141,340,191,390
Yod,110,340,160,390
Nun-medial,87,340,137,390
Pe,927,390,977,440
Lamed,900,390,950,440
Nun-medial,833,390,883,440
Nun-final,813,390,863,440
He,741,390,791,440
Yod,690,390,740,440
Lamed,661,390,711,440
Het,635,390,685,440
Kaf-final,614,390,664,440
Zayin,586,390,636,440
Dalet,554,390,604,440
Mem-medial,528,390,578,440
He,502,390,552,440
Yod,474,390,524,440
Tsadi-medial,450,390,500,440
Gimel,406,390,456,440
Dalet,384,390,434,440
He,355,390,405,440
Bet,328,390,378,440
Nun-final,302,390,352,440
Mem-medial,276,390,326,440
Dalet,256,390,306,440
Kaf-final,239,390,289,440
Alef,207,390,257,440
Kaf,183,390,233,440
Tsadi-final,158,390,208,440
Taw,126,390,176,440
Zayin,94,390,144,440
Resh,919,440,969,490
Lamed,887,440,937,490
Nun-final,855,440,905,490
Nun-medial,829,440,879,490
Nun-medial,731,440,781,490
Mem-medial,714,440,764,490
Kaf,693,440,743,490
Dalet,669,440,719,490
Tsadi-final,637,440,687,490
Mem-medial,609,440,659,490
Mem-medial,580,440,630,490
Nun-medial,554,440,604,490
Gimel,504,440,554,490
Kaf-final,466,440,516,490
Kaf,436,440,486,490
Resh,418,440,468,490
Mem-medial,400,440,450,490
Mem,375,440,425,490
Mem-medial,352,440,402,490
Tet,324,440,374,490
Het,302,440,352,490
Gimel,206,440,256,490
Ayin,184,440,234,490
Lamed,161,440,211,490
Mem,129,440,179,490
Tet,107,440,157,490
Ayin,82,440,132,490
Kaf,927,490,977,540
Resh,825,490,875,540
Resh,802,490,852,540
Qof,786,490,836,540
Nun-final,759,490,809,540
Mem,628,490,678,540
Qof,604,490,654,540
Zayin,582,490,632,540
Gimel,557,490,607,540
Kaf,535,490,585,540
Ayin,499,490,549,540
Het,469,490,519,540
Dalet,443,490,493,540
Resh,419,490,469,540
Tsadi-final,389,490,439,540
Dalet,366,490,416,540
Bet,347,490,397,540
Tsadi-final,256,490,306,540
Resh,230,490,280,540
Kaf-final,209,490,259,540
Qof,174,490,224,540
Bet,112,490,162,540
Yod,95,490,145,540
