name,xmin,ymin,xmax,ymax
Kaf-final,189,290,239,340
Waw,156,290,206,340
Pe-final,126,290,176,340
Lamed,107,290,157,340
Dalet,923,340,973,390
Nun-final,901,340,951,390
Waw,871,340,921,390
Dalet,850,340,900,390
Ayin,756,340,806,390
Shin,733,340,783,390
Tet,679,340,729,390
Gimel,651,340,701,390
Bet,634,340,684,390
Mem,547,340,597,390
Tsadi-final,483,340,533,390
Tet,456,340,506,390
Nun-final,428,340,478,390
Samekh,353,340,403,390
Tsadi-medial,324,340,374,390
Resh,299,340,349,390
Alef,269,340,319,390
Alef,203,340,253,390
Pe-final,179,340,229,390
Waw,155,340,205,390
Nun-final,135,340,185,390
Samekh,104,340,154,390
Samekh,72,340,122,390
Het,927,390,977,440
Zayin,909,390,959,440
Resh,881,390,931,440
Dalet,856,390,906,440
He,827,390,877,440
Gimel,803,390,853,440
Kaf-final,779,390,829,440
Qof,754,390,804,440
Bet,718,390,768,440
Kaf-final,700,390,750,440
Kaf-final,678,390,728,440
Ayin,655,390,705,440
Gimel,630,390,680,440
Lamed,601,390,651,440
Tsadi-medial,574,390,624,440
Nun-final,547,390,597,440
Tsadi-final,521,390,571,440
Dalet,504,390,554,440
Qof,425,390,475,440
Zayin,406,390,456,440
Dalet,271,390,321,440
Pe-final,252,390,302,440
Nun-final,228,390,278,440
Resh,212,390,262,440
Zayin,187,390,237,440
He,170,390,220,440
Mem-medial,137,390,187,440
Pe-final,109,390,159,440
Het,86,390,136,440
Qof,923,440,973,490
Lamed,859,440,909,490
Nun-final,833,440,883,490
Taw,816,440,866,490
He,782,440,832,490
Taw,706,440,756,490
Kaf,690,440,740,490
Resh,665,440,715,490
Taw,644,440,694,490
He,613,440,663,490
Mem,591,440,641,490
Tet,576,440,626,490
Kaf-final,541,440,591,490
Resh,517,440,567,490
Samekh,490,440,540,490
Tet,457,440,507,490
Zayin,426,440,476,490
Nun-final,401,440,451,490
Mem,378,440,428,490
Waw,350,440,400,490
Mem,322,440,372,490
Resh,296,440,346,490
Waw,202,440,252,490
Taw,170,440,220,490
Gimel,147,440,197,490
Zayin,114,440,164,490
Yod,93,440,143,490
Tsadi-final,929,490,979,540
Zayin,906,490,956,540
Zayin,887,490,937,540
Samekh,862,490,912,540
Yod,839,490,889,540
Tsadi-medial,815,490,865,540
Lamed,796,490,846,540
Taw,768,490,818,540
He,739,490,789,540
Zayin,706,490,756,540
Kaf,673,490,723,540
Lamed,646,490,696,540
Samekh,623,490,673,540
Waw,601,490,651,540
Het,577,490,627,540
Pe-final,549,490,599,540
Mem,517,490,567,540
He,488,490,538,540
Mem-medial,427,490,477,540
Zayin,404,490,454,540
Qof,375,490,425,540
Zayin,301,490,351,540
Kaf,280,490,330,540
Tsadi-final,218,490,268,540
Taw,206,490,256,540
Zayin,175,490,225,540
Tet,147,490,197,540
Mem,124,490,174,540
Qof,98,490,148,540
