name,xmin,ymin,xmax,ymax
Kaf-final,647,190,697,240
Tsadi-medial,620,190,670,240
Shin,603,190,653,240
Dalet,575,190,625,240
Qof,514,190,564,240
Shin,483,190,533,240
Qof,390,190,440,240
Mem,363,190,413,240
Pe-final,339,190,389,240
Alef,316,190,366,240
Tsadi-medial,229,190,279,240
Pe,208,190,258,240
Shin,145,190,195,240
Waw,115,190,165,240
Shin,94,190,144,240
Nun-final,898,240,948,290
Waw,881,240,931,290
Tsadi-medial,854,240,904,290
Mem,770,240,820,290
Resh,739,240,789,290
Pe,715,240,765,290
Pe-final,687,240,737,290
Lamed,665,240,715,290
Waw,638,240,688,290
Tsadi-final,612,240,662,290
Tsadi-medial,585,240,635,290
Zayin,554,240,604,290
Shin,469,240,519,290
Dalet,442,240,492,290
Kaf-final,414,240,464,290
Pe-final,393,240,443,290
Resh,359,240,409,290
Alef,337,240,387,290
Samekh,262,240,312,290
Resh,248,240,298,290
Mem-medial,187,240,237,290
Waw,164,240,214,290
Tet,134,240,184,290
Alef,113,240,163,290
Tsadi-final,91,240,141,290
Dalet,881,290,931,340
Nun-medial,859,290,909,340
Kaf-final,833,290,883,340
Yod,805,290,855,340
Qof,775,290,825,340
Resh,749,290,799,340
Mem-medial,720,290,770,340
Lamed,694,290,744,340
Bet,662,290,712,340
Yod,632,290,682,340
Pe,609,290,659,340
Nun-medial,579,290,629,340
Dalet,562,290,612,340
He,530,290,580,340
Mem-medial,501,290,551,340
Samekh,480,290,530,340
Kaf-final,456,290,506,340
Het,433,290,483,340
Kaf,406,290,456,340
Shin,382,290,432,340
Alef,345,290,395,340
Bet,323,290,373,340
Mem-medial,298,290,348,340
Kaf,275,290,325,340
Shin,168,290,218,340
Pe-final,100,290,150,340
Nun-medial,80,290,130,340
Mem,937,340,987,390
Pe-final,915,340,965,390
Tsadi-medial,893,340,943,390
Pe-final,867,340,917,390
Waw,837,340,887,390
Alef,800,340,850,390
Nun-medial,784,340,834,390
Tsadi-medial,758,340,808,390
Lamed,735,340,785,390
Ayin,712,340,762,390
Het,686,340,736,390
Zayin,665,340,715,390
Dalet,637,340,687,390
Mem-medial,612,340,662,390
He,591,340,641,390
Alef,567,340,617,390
Gimel,513,340,563,390
Qof,412,340,462,390
Shin,388,340,438,390
Pe,374,340,424,390
Nun-final,313,340,363,390
Taw,259,340,309,390
Bet,237,340,287,390
Het,219,340,269,390
Tet,101,340,151,390
Pe,67,340,117,390
Mem,923,390,973,440
Ayin,894,390,944,440
Tsadi-final,865,390,915,440
Gimel,843,390,893,440
Zayin,818,390,868,440
Samekh,789,390,839,440
Ayin,766,390,816,440
Pe,741,390,791,440
Het,705,390,755,440
Bet,608,390,658,440
Yod,588,390,638,440
Bet,566,390,616,440
Gimel,473,390,523,440
Tsadi-medial,442,390,492,440
Het,411,390,461,440
Qof,381,390,431,440
Zayin,350,390,400,440
Ayin,329,390,379,440
Bet,295,390,345,440
Alef,215,390,265,440
Samekh,187,390,237,440
Yod,160,390,210,440
Mem-medial,135,390,185,440
Pe,107,390,157,440
Zayin,78,390,128,440
Samekh,922,440,972,490
Resh,899,440,949,490
Gimel,873,440,923,490
Dalet,837,440,887,490
Tsadi-medial,811,440,861,490
Taw,792,440,842,490
Gimel,766,440,816,490
Yod,745,440,795,490
Nun-final,729,440,779,490
Samekh,705,440,755,490
Het,677,440,727,490
Kaf,644,440,694,490
Het,611,440,661,490
Kaf-final,588,440,638,490
Taw,560,440,610,490
Waw,529,440,579,490
Dalet,472,440,522,490
Yod,442,440,492,490
Kaf-final,423,440,473,490
Het,387,440,437,490
Yod,364,440,414,490
Qof,288,440,338,490
Tsadi-final,264,440,314,490
Tsadi-final,236,440,286,490
Pe-final,206,440,256,490
Mem-medial,186,440,236,490
Shin,165,440,215,490
Samekh,143,440,193,490
Zayin,120,440,170,490
Mem-medial,85,440,135,490
He,922,490,972,540
Nun-final,905,490,955,540
Gimel,877,490,927,540
He,813,490,863,540
Tsadi-medial,786,490,836,540
Shin,758,490,808,540
Lamed,696,490,746,540
Qof,667,490,717,540
Alef,640,490,690,540
He,605,490,655,540
Kaf,584,490,634,540
Kaf-final,554,490,604,540
Mem-medial,533,490,583,540
Het,516,490,566,540
Shin,490,490,540,540
Pe,468,490,518,540
Qof,453,490,503,540
Mem,429,490,479,540
Alef,295,490,345,540
Het,263,490,313,540
Pe-final,238,490,288,540
Kaf,210,490,260,540
Resh,175,490,225,540
Ayin,149,490,199,540
Bet,126,490,176,540
Mem,110,490,160,540
Ayin,84,490,134,540
