name,xmin,ymin,xmax,ymax
Nun-medial,112,290,162,340
Kaf-final,926,340,976,390
Bet,910,340,960,390
Samekh,894,340,944,390
Mem-medial,871,340,921,390
Shin,853,340,903,390
Gimel,821,340,871,390
He,798,340,848,390
Mem,776,340,826,390
He,719,340,769,390
Nun-final,703,340,753,390
Ayin,684,340,734,390
Zayin,664,340,714,390
Kaf-final,636,340,686,390
Nun-medial,613,340,663,390
Taw,591,340,641,390
Lamed,566,340,616,390
Shin,542,340,592,390
Gimel,521,340,571,390
Tsadi-medial,457,340,507,390
Yod,423,340,473,390
Pe-final,385,340,435,390
Tsadi-medial,309,340,359,390
Tet,261,340,311,390
Pe,205,340,255,390
Gimel,175,340,225,390
Het,151,340,201,390
Nun-medial,129,340,179,390
Waw,918,390,968,440
Alef,884,390,934,440
Shin,856,390,906,440
Shin,840,390,890,440
Yod,821,390,871,440
Mem-medial,788,390,838,440
Zayin,764,390,814,440
Yod,747,390,797,440
Pe,723,390,773,440
Het,703,390,753,440
Pe-final,676,390,726,440
Samekh,649,390,699,440
Taw,618,390,668,440
Resh,600,390,650,440
Het,569,390,619,440
Kaf,547,390,597,440
Zayin,526,390,576,440
Pe-final,497,390,547,440
Tsadi-medial,447,390,497,440
Dalet,424,390,474,440
Tsadi-final,400,390,450,440
Zayin,377,390,427,440
Mem-medial,353,390,403,440
Tet,335,390,385,440
Yod,305,390,355,440
Pe,271,390,321,440
Tsadi-final,246,390,296,440
Qof,219,390,269,440
Resh,197,390,247,440
Het,133,390,183,440
Taw,103,390,153,440
Pe,75,390,125,440
Tsadi-final,797,440,847,490
Mem-medial,704,440,754,490
Waw,680,440,730,490
Nun-final,665,440,715,490
Qof,642,440,692,490
Lamed,621,440,671,490
Tsadi-final,594,440,644,490
Tsadi-final,561,440,611,490
Pe,538,440,588,490
Mem-medial,489,440,539,490
Lamed,460,440,510,490
Zayin,433,440,483,490
Nun-medial,403,440,453,490
Dalet,326,440,376,490
Pe-final,305,440,355,490
Shin,282,440,332,490
Waw,259,440,309,490
Mem-medial,229,440,279,490
Kaf-final,133,440,183,490
Dalet,109,440,159,490
Mem,83,440,133,490
Bet,920,490,970,540
Ayin,904,490,954,540
Resh,875,490,925,540
Gimel,852,490,902,540
Taw,830,490,880,540
Lamed,803,490,853,540
Yod,778,490,828,540
Alef,751,490,801,540
Lamed,723,490,773,540
Tsadi-medial,698,490,748,540
Yod,674,490,724,540
Nun-medial,649,490,699,540
Zayin,623,490,673,540
Zayin,574,490,624,540
Het,546,490,596,540
Tsadi-final,526,490,576,540
Qof,499,490,549,540
Dalet,476,490,526,540
Waw,360,490,410,540
Tsadi-final,315,490,365,540
Gimel,220,490,270,540
Dalet,196,490,246,540
Ayin,164,490,214,540
Ayin,141,490,191,540
Tet,84,490,134,540
