name,xmin,ymin,xmax,ymax
Tet,145,290,195,340
Samekh,115,290,165,340
Alef,83,290,133,340
Yod,851,340,901,390
Gimel,824,340,874,390
Tsadi-final,806,340,856,390
Shin,764,340,814,390
Mem-medial,733,340,783,390
Dalet,698,340,748,390
Zayin,676,340,726,390
Alef,653,340,703,390
Kaf,621,340,671,390
Nun-medial,530,340,580,390
Pe,502,340,552,390
Yod,472,340,522,390
Lamed,389,340,439,390
Alef,366,340,416,390
Mem,341,340,391,390
Alef,314,340,364,390
Gimel,288,340,338,390
Ayin,260,340,310,390
Pe,233,340,283,390
Mem,202,340,252,390
Kaf,176,340,226,390
Taw,157,340,207,390
Dalet,132,340,182,390
Nun-medial,921,390,971,440
Nun-medial,832,390,882,440
Kaf-final,806,390,856,440
Taw,782,390,832,440
Taw,753,390,803,440
Tsadi-final,726,390,776,440
Kaf-final,708,390,758,440
Resh,677,390,727,440
Lamed,569,390,619,440
Shin,543,390,593,440
Gimel,515,390,565,440
Yod,483,390,533,440
Lamed,458,390,508,440
Taw,433,390,483,440
Kaf-final,412,390,462,440
Mem-medial,389,390,439,440
Waw,362,390,412,440
Pe-final,345,390,395,440
Dalet,307,390,357,440
Alef,278,390,328,440
Kaf-final,245,390,295,440
Resh,156,390,206,440
Mem,140,390,190,440
He,126,390,176,440
Zayin,96,390,146,440
Gimel,924,440,974,490
Mem-medial,901,440,951,490
He,875,440,925,490
Waw,844,440,894,490
Waw,819,440,869,490
Tsadi-medial,739,440,789,490
Zayin,713,440,763,490
Taw,682,440,732,490
Zayin,661,440,711,490
Tsadi-medial,633,440,683,490
Tet,565,440,615,490
Tsadi-medial,544,440,594,490
Lamed,518,440,568,490
Gimel,491,440,541,490
Dalet,462,440,512,490
Kaf-final,443,440,493,490
Zayin,416,440,466,490
Mem,392,440,442,490
Dalet,371,440,421,490
Mem,349,440,399,490
Gimel,321,440,371,490
Resh,244,440,294,490
Alef,175,440,225,490
Dalet,159,440,209,490
Alef,133,440,183,490
Dalet,107,440,157,490
Mem-medial,931,490,981,540
Gimel,901,490,951,540
Yod,878,490,928,540
Qof,854,490,904,540
Shin,832,490,882,540
Tsadi-final,665,490,715,540
Shin,636,490,686,540
Ayin,608,490,658,540
Samekh,534,490,584,540
Ayin,456,490,506,540
Tsadi-final,436,490,486,540
Shin,361,490,411,540
Mem-medial,330,490,380,540
Qof,298,490,348,540
Kaf-final,280,490,330,540
Gimel,253,490,303,540
Shin,176,490,226,540
Kaf,154,490,204,540
Shin,125,490,175,540
