name,xmin,ymin,xmax,ymax
Qof,208,340,258,390
Qof,175,340,225,390
Zayin,142,340,192,390
Kaf,108,340,158,390
Bet,80,340,130,390
Tsadi-medial,922,390,972,440
Tsadi-final,894,390,944,440
Het,871,390,921,440
Kaf-final,846,390,896,440
Tsadi-final,811,390,861,440
Zayin,780,390,830,440
He,751,390,801,440
Resh,667,390,717,440
Lamed,641,390,691,440
Shin,620,390,670,440
Kaf,593,390,643,440
Qof,569,390,619,440
Qof,539,390,589,440
Pe-final,520,390,570,440
Taw,495,390,545,440
Pe,465,390,515,440
Lamed,438,390,488,440
Pe-final,417,390,467,440
Pe,393,390,443,440
He,363,390,413,440
Nun-final,334,390,384,440
Bet,212,390,262,440
Mem-medial,186,390,236,440
Alef,157,390,207,440
Tsadi-medial,128,390,178,440
Pe-final,931,440,981,490
Bet,909,440,959,490
Kaf,885,440,935,490
Ayin,817,440,867,490
Samekh,716,440,766,490
Taw,694,440,744,490
Taw,669,440,719,490
Nun-medial,646,440,696,490
Waw,624,440,674,490
Lamed,560,440,610,490
Alef,531,440,581,490
Lamed,504,440,554,490
Pe-final,481,440,531,490
Tsadi-final,465,440,515,490
Mem,439,440,489,490
Pe,415,440,465,490
Mem-medial,394,440,444,490
Dalet,374,440,424,490
Qof,349,440,399,490
Shin,321,440,371,490
Bet,296,440,346,490
Samekh,276,440,326,490
Pe-final,206,440,256,490
Nun-medial,176,440,226,490
Ayin,138,440,188,490
Tsadi-final,108,440,158,490
Tsadi-final,939,490,989,540
Mem,909,490,959,540
Qof,822,490,872,540
Pe-final,759,490,809,540
He,736,490,786,540
Nun-final,700,490,750,540
Tsadi-final,634,490,684,540
Tsadi-medial,610,490,660,540
Pe,581,490,631,540
He,550,490,600,540
Qof,525,490,575,540
Qof,387,490,437,540
Bet,361,490,411,540
Nun-medial,275,490,325,540
Qof,246,490,296,540
Zayin,222,490,272,540
Resh,202,490,252,540
