name,xmin,ymin,xmax,ymax
Mem-medial,242,340,292,390
Ayin,219,340,269,390
Kaf-final,192,340,242,390
Shin,135,340,185,390
Mem-medial,113,340,163,390
Tet,88,340,138,390
Taw,927,390,977,440
Mem,897,390,947,440
Yod,869,390,919,440
Yod,840,390,890,440
Alef,814,390,864,440
Gimel,790,390,840,440
Gimel,764,390,814,440
Resh,734,390,784,440
Lamed,651,390,701,440
Resh,619,390,669,440
Taw,602,390,652,440
Kaf,570,390,620,440
Tsadi-medial,546,390,596,440
Alef,517,390,567,440
Mem-medial,485,390,535,440
Alef,463,390,513,440
Pe,429,390,479,440
Alef,410,390,460,440
Resh,345,390,395,440
Samekh,328,390,378,440
Waw,298,390,348,440
Zayin,274,390,324,440
Dalet,247,390,297,440
Nun-medial,225,390,275,440
Pe,195,390,245,440
Pe-final,176,390,226,440
Mem-medial,101,390,151,440
Mem-medial,69,390,119,440
Shin,894,440,944,490
Gimel,866,440,916,490
Pe,839,440,889,490
Kaf,752,440,802,490
Qof,727,440,777,490
Gimel,694,440,744,490
Zayin,617,440,667,490
Kaf-final,587,440,637,490
Pe,562,440,612,490
Mem-medial,533,440,583,490
Ayin,504,440,554,490
Bet,474,440,524,490
Zayin,460,440,510,490
Yod,388,440,438,490
Mem,367,440,417,490
Tsadi-final,338,440,388,490
Tsadi-final,322,440,372,490
Gimel,297,440,347,490
Samekh,272,440,322,490
Bet,240,440,290,490
Mem,215,440,265,490
Alef,184,440,234,490
Alef,166,440,216,490
Mem,134,440,184,490
Pe,924,490,974,540
Pe-final,895,490,945,540
Bet,872,490,922,540
Alef,841,490,891,540
Gimel,809,490,859,540
Het,782,490,832,540
Lamed,769,490,819,540
Het,746,490,796,540
Samekh,715,490,765,540
Shin,690,490,740,540
Mem,668,490,718,540
Nun-final,642,490,692,540
Pe-final,611,490,661,540
Pe-final,593,490,643,540
Dalet,562,490,612,540
Tsadi-final,539,490,589,540
Tsadi-final,515,490,565,540
Lamed,494,490,544,540
Tet,474,490,524,540
Gimel,451,490,501,540
Gimel,425,490,475,540
Lamed,394,490,444,540
Bet,362,490,412,540
Nun-medial,334,490,384,540
Gimel,312,490,362,540
Kaf-final,288,490,338,540
Nun-final,204,490,254,540
Mem,183,490,233,540
Mem,164,490,214,540
He,139,490,189,540
Shin,112,490,162,540
Tsadi-medial,80,490,130,540
