name,xmin,ymin,xmax,ymax
Pe-final,799,490,849,540
Samekh,722,490,772,540
He,667,490,717,540
Tsadi-final,636,490,686,540
Pe-final,612,490,662,540
Resh,514,490,564,540
Tet,487,490,537,540
Pe,460,490,510,540
Bet,438,490,488,540
Ayin,408,490,458,540
Resh,384,490,434,540
Kaf,355,490,405,540
Pe,326,490,376,540
Nun-final,290,490,340,540
Dalet,265,490,315,540
Waw,245,490,295,540
Mem,185,490,235,540
Tet,125,490,175,540
Pe-final,92,490,142,540
