name,xmin,ymin,xmax,ymax
Resh,493,240,543,290
Pe-final,469,240,519,290
Ayin,446,240,496,290
Tet,422,240,472,290
Het,405,240,455,290
Nun-final,385,240,435,290
Yod,355,240,405,290
Yod,329,240,379,290
Tsadi-medial,273,240,323,290
Nun-final,246,240,296,290
Nun-medial,223,240,273,290
Zayin,196,240,246,290
Samekh,171,240,221,290
Yod,138,240,188,290
Mem,111,240,161,290
Pe-final,923,290,973,340
Lamed,892,290,942,340
Lamed,873,290,923,340
Tet,844,290,894,340
Nun-final,771,290,821,340
Kaf,749,290,799,340
Het,722,290,772,340
Lamed,697,290,747,340
Alef,669,290,719,340
Lamed,610,290,660,340
Lamed,586,290,636,340
Bet,560,290,610,340
Taw,533,290,583,340
Alef,499,290,549,340
Ayin,478,290,528,340
Tet,453,290,503,340
Zayin,404,290,454,340
Tsadi-final,374,290,424,340
Nun-final,210,290,260,340
Yod,184,290,234,340
Samekh,923,340,973,390
Nun-medial,897,340,947,390
Yod,875,340,925,390
Shin,789,340,839,390
Dalet,768,340,818,390
Resh,743,340,793,390
Shin,718,340,768,390
Resh,687,340,737,390
Waw,667,340,717,390
Alef,645,340,695,390
Dalet,620,340,670,390
Tet,597,340,647,390
Tet,576,340,626,390
Mem-medial,549,340,599,390
Kaf-final,521,340,571,390
Nun-final,493,340,543,390
Bet,406,340,456,390
Pe,378,340,428,390
Tet,353,340,403,390
Tsadi-medial,324,340,374,390
Pe-final,309,340,359,390
Taw,283,340,333,390
Kaf,251,340,301,390
Nun-medial,230,340,280,390
Yod,202,340,252,390
Pe,181,340,231,390
Alef,156,340,206,390
Shin,127,340,177,390
Het,98,340,148,390
Pe,918,390,968,440
Kaf-final,886,390,936,440
Pe,857,390,907,440
Nun-medial,839,390,889,440
Mem-medial,753,390,803,440
Tsadi-medial,728,390,778,440
Kaf,697,390,747,440
Qof,673,390,723,440
Pe,647,390,697,440
Mem-medial,613,390,663,440
Tsadi-medial,583,390,633,440
Yod,566,390,616,440
Kaf-final,548,390,598,440
Mem,518,390,568,440
Dalet,491,390,541,440
Het,470,390,520,440
Kaf,450,390,500,440
Qof,432,390,482,440
Mem,347,390,397,440
Tsadi-final,331,390,381,440
Dalet,310,390,360,440
Gimel,281,390,331,440
Pe,252,390,302,440
Gimel,221,390,271,440
Ayin,190,390,240,440
Zayin,159,390,209,440
Dalet,81,390,131,440
Dalet,920,440,970,490
Shin,896,440,946,490
Nun-final,870,440,920,490
Alef,835,440,885,490
Dalet,728,440,778,490
Taw,700,440,750,490
Kaf,672,440,722,490
Taw,649,440,699,490
Resh,630,440,680,490
Pe,605,440,655,490
Nun-medial,574,440,624,490
Kaf-final,550,440,600,490
Shin,524,440,574,490
Mem-medial,502,440,552,490
Gimel,481,440,531,490
Gimel,464,440,514,490
Shin,433,440,483,490
Kaf,413,440,463,490
Bet,396,440,446,490
Nun-medial,361,440,411,490
Kaf,336,440,386,490
Shin,250,440,300,490
He,230,440,280,490
Taw,156,440,206,490
Shin,137,440,187,490
Zayin,116,440,166,490
Het,85,440,135,490
Yod,931,490,981,540
Waw,907,490,957,540
He,878,490,928,540
Bet,854,490,904,540
Tet,828,490,878,540
Lamed,796,490,846,540
Nun-final,771,490,821,540
Shin,740,490,790,540
Ayin,649,490,699,540
Dalet,624,490,674,540
Resh,599,490,649,540
Het,516,490,566,540
Mem-medial,490,490,540,540
Yod,460,490,510,540
Resh,432,490,482,540
Zayin,334,490,384,540
Resh,300,490,350,540
Mem-medial,273,490,323,540
Lamed,245,490,295,540
Het,227,490,277,540
Lamed,194,490,244,540
Kaf,173,490,223,540
Zayin,152,490,202,540
Mem-medial,88,490,138,540
