name,xmin,ymin,xmax,ymax
Taw,775,240,825,290
Samekh,745,240,795,290
Ayin,722,240,772,290
Yod,696,240,746,290
Gimel,682,240,732,290
Kaf-final,663,240,713,290
Kaf,588,240,638,290
Ayin,560,240,610,290
Tsadi-final,536,240,586,290
Pe,505,240,555,290
Pe-final,476,240,526,290
Tsadi-final,441,240,491,290
Dalet,420,240,470,290
He,387,240,437,290
Het,336,240,386,290
Mem-medial,303,240,353,290
Pe,276,240,326,290
Waw,252,240,302,290
Samekh,223,240,273,290
Tsadi-medial,200,240,250,290
Alef,143,240,193,290
Ayin,935,290,985,340
Taw,896,290,946,340
Nun-medial,870,290,920,340
Pe,846,290,896,340
Lamed,819,290,869,340
Kaf,792,290,842,340
Resh,768,290,818,340
He,741,290,791,340
Dalet,719,290,769,340
Zayin,691,290,741,340
Tsadi-medial,659,290,709,340
Resh,639,290,689,340
Kaf-final,608,290,658,340
Nun-final,582,290,632,340
Pe,553,290,603,340
Waw,524,290,574,340
Tet,503,290,553,340
Gimel,482,290,532,340
Pe-final,454,290,504,340
Mem-medial,428,290,478,340
Het,396,290,446,340
Nun-final,303,290,353,340
Ayin,271,290,321,340
Taw,244,290,294,340
Tsadi-medial,213,290,263,340
Kaf-final,199,290,249,340
Mem-medial,183,290,233,340
Mem,162,290,212,340
Nun-final,134,290,184,340
Ayin,107,290,157,340
Mem-medial,81,290,131,340
Tsadi-medial,924,340,974,390
Alef,905,340,955,390
Ayin,884,340,934,390
Kaf-final,866,340,916,390
Zayin,830,340,880,390
Taw,801,340,851,390
Tsadi-medial,730,340,780,390
Alef,640,340,690,390
Gimel,613,340,663,390
Kaf,591,340,641,390
Nun-medial,567,340,617,390
Tet,538,340,588,390
Mem-medial,512,340,562,390
Nun-medial,484,340,534,390
Kaf-final,422,340,472,390
Dalet,401,340,451,390
Waw,388,340,438,390
Nun-medial,364,340,414,390
Bet,340,340,390,390
Qof,317,340,367,390
Kaf-final,265,340,315,390
He,244,340,294,390
Nun-medial,225,340,275,390
Mem,209,340,259,390
Tsadi-final,189,340,239,390
Yod,156,340,206,390
Waw,122,340,172,390
Kaf,97,340,147,390
He,924,390,974,440
Nun-medial,894,390,944,440
Pe,805,390,855,440
Tsadi-medial,789,390,839,440
Mem-medial,767,390,817,440
Tsadi-final,750,390,800,440
Kaf,665,390,715,440
Tsadi-medial,637,390,687,440
Mem-medial,616,390,666,440
Qof,598,390,648,440
Kaf-final,579,390,629,440
Nun-final,543,390,593,440
Tsadi-medial,518,390,568,440
Pe,494,390,544,440
Shin,467,390,517,440
Bet,435,390,485,440
Mem,411,390,461,440
Bet,344,390,394,440
Kaf-final,316,390,366,440
Tsadi-medial,290,390,340,440
Shin,263,390,313,440
Bet,235,390,285,440
Ayin,202,390,252,440
Taw,168,390,218,440
Tet,142,390,192,440
Zayin,132,390,182,440
Bet,102,390,152,440
Nun-medial,74,390,124,440
Shin,928,440,978,490
Kaf,906,440,956,490
Mem,886,440,936,490
Kaf,860,440,910,490
Pe,835,440,885,490
Nun-final,805,440,855,490
Dalet,658,440,708,490
Qof,636,440,686,490
Gimel,618,440,668,490
Tsadi-final,600,440,650,490
Taw,512,440,562,490
Zayin,500,440,550,490
Nun-medial,480,440,530,490
Gimel,444,440,494,490
Mem-medial,423,440,473,490
Tet,331,440,381,490
Lamed,310,440,360,490
Lamed,286,440,336,490
Dalet,263,440,313,490
Het,240,440,290,490
Mem,210,440,260,490
Kaf,181,440,231,490
Bet,151,440,201,490
Shin,127,440,177,490
Shin,931,490,981,540
Gimel,912,490,962,540
Lamed,889,490,939,540
Het,861,490,911,540
Lamed,833,490,883,540
Kaf-final,807,490,857,540
He,784,490,834,540
He,757,490,807,540
Shin,725,490,775,540
Tsadi-final,683,490,733,540
Tet,659,490,709,540
Pe,630,490,680,540
Taw,615,490,665,540
Alef,587,490,637,540
Nun-final,563,490,613,540
Tet,527,490,577,540
Tet,496,490,546,540
Pe,415,490,465,540
Bet,386,490,436,540
Mem,358,490,408,540
Qof,328,490,378,540
Kaf,270,490,320,540
Zayin,245,490,295,540
Alef,217,490,267,540
Dalet,122,490,172,540
Taw,107,490,157,540
