name,xmin,ymin,xmax,ymax
Pe-final,301,290,351,340
Alef,271,290,321,340
Tsadi-medial,247,290,297,340
Taw,224,290,274,340
Zayin,203,290,253,340
Mem,176,290,226,340
Zayin,152,290,202,340
Nun-final,72,290,122,340
Yod,857,340,907,390
Qof,833,340,883,390
Zayin,809,340,859,390
Tsadi-final,788,340,838,390
Mem-medial,755,340,805,390
Alef,732,340,782,390
Dalet,628,340,678,390
Yod,603,340,653,390
Shin,585,340,635,390
Nun-final,527,340,577,390
Nun-final,504,340,554,390
Kaf,405,340,455,390
Ayin,384,340,434,390
Waw,353,340,403,390
Bet,327,340,377,390
Mem,295,340,345,390
Het,201,340,251,390
Tsadi-final,112,340,162,390
Pe,80,340,130,390
Resh,921,390,971,440
Ayin,894,390,944,440
Taw,860,390,910,440
Waw,837,390,887,440
Kaf,819,390,869,440
He,797,390,847,440
Nun-medial,762,390,812,440
Alef,681,390,731,440
Nun-final,582,390,632,440
Shin,560,390,610,440
Samekh,539,390,589,440
Lamed,506,390,556,440
Alef,480,390,530,440
Mem-medial,453,390,503,440
Waw,417,390,467,440
Shin,397,390,447,440
Kaf-final,380,390,430,440
Mem,362,390,412,440
Alef,344,390,394,440
Samekh,315,390,365,440
Nun-medial,288,390,338,440
Mem-medial,258,390,308,440
Kaf-final,237,390,287,440
Dalet,216,390,266,440
Mem-medial,199,390,249,440
He,179,390,229,440
Samekh,156,390,206,440
Mem-medial,138,390,188,440
Het,110,390,160,440
Dalet,91,390,141,440
He,927,440,977,490
Kaf-final,886,440,936,490
Pe-final,864,440,914,490
Alef,835,440,885,490
Het,810,440,860,490
He,726,440,776,490
Waw,703,440,753,490
Samekh,686,440,736,490
Gimel,654,440,704,490
Lamed,625,440,675,490
Kaf-final,598,440,648,490
Resh,567,440,617,490
Nun-medial,543,440,593,490
Yod,519,440,569,490
He,486,440,536,490
Taw,458,440,508,490
Kaf,430,440,480,490
Nun-final,402,440,452,490
Yod,382,440,432,490
Het,355,440,405,490
He,338,440,388,490
Mem-medial,313,440,363,490
Qof,289,440,339,490
Mem,272,440,322,490
Waw,219,440,269,490
Bet,165,440,215,490
Pe,922,490,972,540
Tsadi-medial,896,490,946,540
Kaf-final,866,490,916,540
Kaf,796,490,846,540
Tsadi-medial,772,490,822,540
Mem,743,490,793,540
Ayin,716,490,766,540
Pe-final,681,490,731,540
Bet,657,490,707,540
Tsadi-final,631,490,681,540
Alef,552,490,602,540
Samekh,486,490,536,540
Nun-final,464,490,514,540
Lamed,438,490,488,540
Het,369,490,419,540
Pe-final,334,490,384,540
Dalet,300,490,350,540
Waw,279,490,329,540
Yod,255,490,305,540
He,128,490,178,540
Resh,105,490,155,540
Yod,71,490,121,540
