name,xmin,ymin,xmax,ymax
Bet,334,190,384,240
Het,307,190,357,240
Mem-medial,290,190,340,240
Shin,264,190,314,240
Tsadi-medial,235,190,285,240
Tsadi-final,208,190,258,240
Waw,186,190,236,240
Kaf-final,161,190,211,240
Nun-medial,134,190,184,240
Kaf-final,110,190,160,240
Waw,929,240,979,290
Bet,899,240,949,290
Kaf,872,240,922,290
Shin,778,240,828,290
Pe,749,240,799,290
Dalet,719,240,769,290
Het,688,240,738,290
Shin,667,240,717,290
Tsadi-final,631,240,681,290
Shin,547,240,597,290
Samekh,522,240,572,290
Yod,487,240,537,290
Dalet,464,240,514,290
Shin,442,240,492,290
He,417,240,467,290
Nun-medial,391,240,441,290
Ayin,365,240,415,290
Dalet,340,240,390,290
Taw,317,240,367,290
Kaf,228,240,278,290
Kaf-final,201,240,251,290
Gimel,176,240,226,290
Dalet,143,240,193,290
Dalet,112,240,162,290
Het,88,240,138,290
Waw,854,290,904,340
Nun-final,838,290,888,340
Pe,815,290,865,340
Het,788,290,838,340
Pe-final,767,290,817,340
Samekh,741,290,791,340
Nun-medial,713,290,763,340
Qof,684,290,734,340
Shin,653,290,703,340
Ayin,628,290,678,340
Kaf-final,605,290,655,340
Tsadi-medial,573,290,623,340
Nun-medial,550,290,600,340
Pe,522,290,572,340
Shin,488,290,538,340
Samekh,466,290,516,340
Kaf,434,290,484,340
Tsadi-medial,411,290,461,340
Qof,338,290,388,340
Bet,311,290,361,340
Nun-final,287,290,337,340
Mem-medial,259,290,309,340
Samekh,239,290,289,340
Lamed,215,290,265,340
Shin,188,290,238,340
Gimel,162,290,212,340
Shin,132,290,182,340
Resh,102,290,152,340
Zayin,75,290,125,340
Tsadi-final,926,340,976,390
Pe-final,899,340,949,390
Pe-final,869,340,919,390
Tet,840,340,890,390
Dalet,797,340,847,390
Shin,773,340,823,390
Kaf,748,340,798,390
Qof,667,340,717,390
Bet,644,340,694,390
Alef,610,340,660,390
Zayin,593,340,643,390
Yod,568,340,618,390
He,508,340,558,390
Ayin,381,340,431,390
Yod,346,340,396,390
Ayin,322,340,372,390
Lamed,296,340,346,390
Zayin,276,340,326,390
Pe-final,252,340,302,390
He,177,340,227,390
Taw,156,340,206,390
Lamed,128,340,178,390
Resh,102,340,152,390
Waw,84,340,134,390
Tsadi-final,931,390,981,440
Taw,905,390,955,440
Qof,886,390,936,440
Nun-final,860,390,910,440
Ayin,828,390,878,440
Mem,805,390,855,440
Zayin,784,390,834,440
Tsadi-final,761,390,811,440
Alef,734,390,784,440
Resh,709,390,759,440
Nun-medial,680,390,730,440
Tet,653,390,703,440
Yod,619,390,669,440
Kaf,590,390,640,440
Tsadi-medial,569,390,619,440
Dalet,543,390,593,440
Yod,514,390,564,440
Ayin,418,390,468,440
Bet,391,390,441,440
Qof,356,390,406,440
Samekh,324,390,374,440
Qof,299,390,349,440
Mem-medial,269,390,319,440
Tsadi-medial,176,390,226,440
Samekh,159,390,209,440
Kaf-final,140,390,190,440
Ayin,116,390,166,440
Kaf,103,390,153,440
Shin,73,390,123,440
Gimel,890,440,940,490
Nun-medial,851,440,901,490
He,822,440,872,490
Nun-final,794,440,844,490
Het,713,440,763,490
Yod,664,440,714,490
Tsadi-final,639,440,689,490
Taw,612,440,662,490
Het,587,440,637,490
Kaf,564,440,614,490
Alef,541,440,591,490
Taw,511,440,561,490
Tet,491,440,541,490
Kaf-final,465,440,515,490
Bet,439,440,489,490
Alef,419,440,469,490
Kaf,348,440,398,490
Pe,325,440,375,490
Yod,295,440,345,490
Zayin,266,440,316,490
Nun-final,140,440,190,490
Zayin,118,440,168,490
Nun-final,928,490,978,540
Lamed,903,490,953,540
Taw,874,490,924,540
Nun-medial,771,490,821,540
Zayin,742,490,792,540
Bet,721,490,771,540
Alef,696,490,746,540
Taw,640,490,690,540
Nun-final,614,490,664,540
Nun-final,547,490,597,540
Lamed,521,490,571,540
Het,494,490,544,540
Bet,466,490,516,540
Shin,437,490,487,540
Taw,410,490,460,540
Pe,383,490,433,540
Qof,357,490,407,540
Dalet,340,490,390,540
Mem-medial,315,490,365,540
Bet,287,490,337,540
Lamed,262,490,312,540
Ayin,234,490,284,540
Resh,156,490,206,540
Resh,122,490,172,540
