name,xmin,ymin,xmax,ymax
Tet,614,390,664,440
Samekh,592,390,642,440
Zayin,563,390,613,440
Alef,538,390,588,440
Shin,509,390,559,440
Taw,436,390,486,440
Yod,418,390,468,440
Qof,386,390,436,440
Shin,282,390,332,440
Tsadi-final,245,390,295,440
Bet,221,390,271,440
Alef,198,390,248,440
Lamed,168,390,218,440
Taw,141,390,191,440
Mem,114,390,164,440
Shin,83,390,133,440
Shin,921,440,971,490
Kaf-final,900,440,950,490
Kaf,874,440,924,490
Yod,849,440,899,490
Zayin,765,440,815,490
Pe-final,741,440,791,490
Kaf-final,714,440,764,490
Tet,687,440,737,490
Dalet,617,440,667,490
Shin,569,440,619,490
Gimel,537,440,587,490
Mem-medial,519,440,569,490
Nun-final,496,440,546,490
Waw,477,440,527,490
Het,393,440,443,490
Waw,369,440,419,490
Nun-final,341,440,391,490
Gimel,315,440,365,490
Lamed,294,440,344,490
Zayin,271,440,321,490
Ayin,180,440,230,490
Resh,150,440,200,490
Shin,119,440,169,490
Taw,91,440,141,490
Kaf,916,490,966,540
Qof,893,490,943,540
Tsadi-final,863,490,913,540
Samekh,841,490,891,540
Yod,766,490,816,540
Gimel,746,490,796,540
Kaf,719,490,769,540
Tsadi-medial,697,490,747,540
Het,669,490,719,540
Gimel,642,490,692,540
Pe-final,613,490,663,540
Alef,592,490,642,540
Het,562,490,612,540
Ayin,541,490,591,540
Waw,519,490,569,540
Qof,455,490,505,540
Shin,437,490,487,540
Zayin,419,490,469,540
Resh,404,490,454,540
Yod,379,490,429,540
Resh,354,490,404,540
Nun-medial,331,490,381,540
Lamed,306,490,356,540
He,285,490,335,540
Mem,261,490,311,540
Tsadi-medial,236,490,286,540
Bet,205,490,255,540
Pe,181,490,231,540
Tsadi-medial,160,490,210,540
Nun-final,135,490,185,540
Dalet,107,490,157,540
