name,xmin,ymin,xmax,ymax
Shin,94,290,144,340
Het,931,340,981,390
Kaf,910,340,960,390
Tet,888,340,938,390
Alef,871,340,921,390
Taw,844,340,894,390
Nun-medial,812,340,862,390
Qof,727,340,777,390
Bet,704,340,754,390
Pe-final,668,340,718,390
Tet,648,340,698,390
Dalet,628,340,678,390
Pe,603,340,653,390
Pe-final,571,340,621,390
Zayin,547,340,597,390
Taw,518,340,568,390
He,338,340,388,390
Pe-final,309,340,359,390
Samekh,281,340,331,390
Shin,253,340,303,390
Pe-final,225,340,275,390
Tet,194,340,244,390
Nun-final,133,340,183,390
Yod,115,340,165,390
Mem-medial,92,340,142,390
Pe-final,928,390,978,440
Yod,904,390,954,440
Gimel,810,390,860,440
Pe-final,775,390,825,440
Resh,753,390,803,440
Pe-final,727,390,777,440
Yod,704,390,754,440
Resh,676,390,726,440
Taw,654,390,704,440
Alef,624,390,674,440
Yod,602,390,652,440
Kaf,585,390,635,440
Zayin,561,390,611,440
Resh,536,390,586,440
Samekh,400,390,450,440
Nun-medial,370,390,420,440
Resh,348,390,398,440
Waw,312,390,362,440
Nun-medial,293,390,343,440
Pe-final,266,390,316,440
Lamed,246,390,296,440
Het,218,390,268,440
Kaf,189,390,239,440
Tsadi-final,160,390,210,440
Shin,133,390,183,440
Gimel,104,390,154,440
Lamed,925,440,975,490
Waw,907,440,957,490
Nun-medial,855,440,905,490
Shin,829,440,879,490
Kaf-final,741,440,791,490
Tet,722,440,772,490
Taw,702,440,752,490
Kaf,603,440,653,490
Mem,584,440,634,490
Lamed,559,440,609,490
Samekh,495,440,545,490
He,473,440,523,490
Het,451,440,501,490
Pe-final,423,440,473,490
Waw,401,440,451,490
Lamed,376,440,426,490
He,329,440,379,490
Dalet,265,440,315,490
Yod,235,440,285,490
Mem,207,440,257,490
Mem-medial,180,440,230,490
Shin,150,440,200,490
Bet,124,440,174,490
Tsadi-medial,97,440,147,490
Zayin,926,490,976,540
Resh,903,490,953,540
Kaf-final,845,490,895,540
Tet,817,490,867,540
Yod,789,490,839,540
Nun-medial,771,490,821,540
Alef,753,490,803,540
Qof,721,490,771,540
Dalet,626,490,676,540
Pe,604,490,654,540
Alef,580,490,630,540
Samekh,547,490,597,540
Tsadi-medial,522,490,572,540
Het,495,490,545,540
Het,466,490,516,540
Mem,441,490,491,540
Taw,417,490,467,540
Tsadi-medial,390,490,440,540
Lamed,361,490,411,540
Pe-final,336,490,386,540
Kaf,313,490,363,540
Taw,283,490,333,540
Pe,260,490,310,540
Nun-medial,240,490,290,540
Samekh,215,490,265,540
Tet,106,490,156,540
Lamed,75,490,125,540
