name,xmin,ymin,xmax,ymax
Zayin,124,340,174,390
Alef,111,340,161,390
Het,79,340,129,390
Zayin,921,390,971,440
Qof,885,390,935,440
Taw,862,390,912,440
Kaf,836,390,886,440
Resh,812,390,862,440
Waw,790,390,840,440
Shin,767,390,817,440
Nun-medial,738,390,788,440
Qof,714,390,764,440
Waw,689,390,739,440
Bet,675,390,725,440
Taw,649,390,699,440
Pe-final,595,390,645,440
Waw,572,390,622,440
Tsadi-medial,545,390,595,440
Gimel,517,390,567,440
Pe-final,494,390,544,440
Taw,394,390,444,440
Waw,369,390,419,440
Ayin,346,390,396,440
Kaf,321,390,371,440
Kaf,286,390,336,440
Waw,257,390,307,440
Qof,224,390,274,440
Yod,201,390,251,440
Tsadi-medial,177,390,227,440
Nun-medial,155,390,205,440
He,134,390,184,440
Mem,98,390,148,440
Pe,927,440,977,490
Resh,887,440,937,490
Resh,860,440,910,490
Het,774,440,824,490
Samekh,706,440,756,490
Shin,679,440,729,490
Yod,657,440,707,490
Nun-final,623,440,673,490
Nun-final,598,440,648,490
Ayin,576,440,626,490
Pe,549,440,599,490
Pe-final,511,440,561,490
Pe-final,493,440,543,490
Zayin,463,440,513,490
Dalet,441,440,491,490
Waw,412,440,462,490
Tsadi-final,378,440,428,490
Taw,350,440,400,490
Tsadi-final,324,440,374,490
Tsadi-medial,259,440,309,490
Bet,230,440,280,490
Shin,154,440,204,490
Mem,119,440,169,490
Tsadi-final,925,490,975,540
Kaf,892,490,942,540
Pe,868,490,918,540
Bet,780,490,830,540
Resh,756,490,806,540
Gimel,720,490,770,540
Nun-final,691,490,741,540
Nun-medial,664,490,714,540
Tsadi-medial,643,490,693,540
Samekh,623,490,673,540
Qof,607,490,657,540
Bet,586,490,636,540
Taw,571,490,621,540
Mem,504,490,554,540
Het,478,490,528,540
Shin,458,490,508,540
Waw,437,490,487,540
Resh,411,490,461,540
Tsadi-medial,394,490,444,540
Tsadi-medial,365,490,415,540
Bet,332,490,382,540
Tsadi-medial,302,490,352,540
Tsadi-medial,268,490,318,540
Tet,239,490,289,540
Kaf,207,490,257,540
Kaf,141,490,191,540
Tsadi-medial,112,490,162,540
Samekh,98,490,148,540
