name,xmin,ymin,xmax,ymax
Samekh,517,190,567,240
Bet,495,190,545,240
Yod,471,190,521,240
Nun-medial,456,190,506,240
Lamed,437,190,487,240
Kaf,418,190,468,240
Tsadi-final,392,190,442,240
Alef,371,190,421,240
Nun-medial,339,190,389,240
Kaf-final,316,190,366,240
Dalet,297,190,347,240
Yod,272,190,322,240
Waw,240,190,290,240
Shin,214,190,264,240
Het,181,190,231,240
Kaf-final,150,190,200,240
Alef,121,190,171,240
Waw,97,190,147,240
Kaf-final,930,240,980,290
Kaf-final,916,240,966,290
Mem,887,240,937,290
Resh,798,240,848,290
Het,704,240,754,290
Pe,674,240,724,290
Ayin,654,240,704,290
Tsadi-final,632,240,682,290
Resh,606,240,656,290
Tsadi-final,587,240,637,290
Qof,569,240,619,290
Tet,543,240,593,290
Shin,515,240,565,290
Het,484,240,534,290
Mem,460,240,510,290
Lamed,429,240,479,290
Zayin,407,240,457,290
Resh,374,240,424,290
Alef,348,240,398,290
Ayin,322,240,372,290
Bet,298,240,348,290
Gimel,278,240,328,290
Pe-final,251,240,301,290
Taw,225,240,275,290
Kaf,143,240,193,290
Gimel,113,240,163,290
Nun-final,93,240,143,290
Alef,861,290,911,340
Kaf,836,290,886,340
Pe-final,811,290,861,340
Gimel,785,290,835,340
Mem-medial,761,290,811,340
Resh,736,290,786,340
Qof,716,290,766,340
Alef,695,290,745,340
Kaf-final,669,290,719,340
Mem-medial,642,290,692,340
Waw,613,290,663,340
Taw,577,290,627,340
Tet,551,290,601,340
Shin,450,290,500,340
Shin,424,290,474,340
Gimel,394,290,444,340
Mem-medial,365,290,415,340
Samekh,330,290,380,340
Tet,303,290,353,340
Pe,280,290,330,340
He,254,290,304,340
Samekh,235,290,285,340
Gimel,177,290,227,340
Qof,152,290,202,340
Zayin,125,290,175,340
Tsadi-medial,104,290,154,340
Mem,923,340,973,390
Tet,901,340,951,390
Nun-final,847,340,897,390
Het,818,340,868,390
Het,787,340,837,390
Het,759,340,809,390
Kaf,735,340,785,390
Samekh,705,340,755,390
Ayin,680,340,730,390
Gimel,617,340,667,390
Pe-final,597,340,647,390
Mem,576,340,626,390
Qof,545,340,595,390
Nun-medial,513,340,563,390
Kaf,491,340,541,390
Alef,469,340,519,390
Gimel,400,340,450,390
Tet,381,340,431,390
Alef,347,340,397,390
Taw,324,340,374,390
Kaf,232,340,282,390
Kaf,199,340,249,390
Nun-final,100,340,150,390
Kaf,934,390,984,440
Kaf,911,390,961,440
Ayin,879,390,929,440
Gimel,853,390,903,440
He,827,390,877,440
Bet,799,390,849,440
Yod,654,390,704,440
Taw,633,390,683,440
Zayin,607,390,657,440
Bet,587,390,637,440
Lamed,565,390,615,440
Lamed,544,390,594,440
Alef,514,390,564,440
Lamed,488,390,538,440
Ayin,462,390,512,440
Kaf,439,390,489,440
Qof,417,390,467,440
Bet,385,390,435,440
Taw,355,390,405,440
Waw,335,390,385,440
Pe-final,310,390,360,440
Nun-medial,280,390,330,440
Waw,191,390,241,440
Pe,168,390,218,440
Tsadi-medial,107,390,157,440
Resh,918,440,968,490
Dalet,898,440,948,490
Tsadi-final,864,440,914,490
Ayin,836,440,886,490
Nun-final,747,440,797,490
Nun-final,728,440,778,490
Tet,697,440,747,490
Samekh,634,440,684,490
Bet,608,440,658,490
Pe,575,440,625,490
Nun-final,437,440,487,490
Mem-medial,416,440,466,490
Het,384,440,434,490
Pe,287,440,337,490
Waw,260,440,310,490
Shin,235,440,285,490
Yod,182,440,232,490
Pe,159,440,209,490
Mem-medial,108,440,158,490
Ayin,926,490,976,540
Mem-medial,903,490,953,540
He,877,490,927,540
Het,804,490,854,540
Het,773,490,823,540
Qof,751,490,801,540
Tsadi-final,724,490,774,540
Tsadi-medial,622,490,672,540
Mem-medial,591,490,641,540
Ayin,565,490,615,540
Resh,474,490,524,540
Pe-final,440,490,490,540
Samekh,415,490,465,540
Tsadi-medial,398,490,448,540
Lamed,366,490,416,540
Taw,347,490,397,540
Dalet,321,490,371,540
Samekh,290,490,340,540
Lamed,269,490,319,540
Het,245,490,295,540
Tsadi-medial,220,490,270,540
Gimel,194,490,244,540
Gimel,160,490,210,540
Samekh,138,490,188,540
Tsadi-medial,112,490,162,540
