name,xmin,ymin,xmax,ymax
Yod,812,290,862,340
Gimel,776,290,826,340
Taw,680,290,730,340
Kaf,654,290,704,340
Dalet,629,290,679,340
Tet,571,290,621,340
Het,548,290,598,340
Lamed,511,290,561,340
Samekh,489,290,539,340
Pe-final,456,290,506,340
Lamed,430,290,480,340
Pe-final,403,290,453,340
Pe-final,376,290,426,340
Pe-final,347,290,397,340
Zayin,318,290,368,340
Samekh,293,290,343,340
Kaf-final,271,290,321,340
Taw,244,290,294,340
Zayin,214,290,264,340
Waw,191,290,241,340
He,167,290,217,340
Dalet,143,290,193,340
Pe,120,290,170,340
Qof,92,290,142,340
Kaf,928,340,978,390
Mem,906,340,956,390
Mem,850,340,900,390
Shin,816,340,866,390
Ayin,791,340,841,390
Tsadi-final,721,340,771,390
He,666,340,716,390
Qof,633,340,683,390
Pe-final,607,340,657,390
Kaf,579,340,629,390
Pe,460,340,510,390
Tsadi-medial,444,340,494,390
Zayin,421,340,471,390
Yod,397,340,447,390
Mem,373,340,423,390
Waw,353,340,403,390
Mem,332,340,382,390
Taw,292,340,342,390
He,261,340,311,390
Tsadi-final,237,340,287,390
Pe,200,340,250,390
Qof,163,340,213,390
Zayin,140,340,190,390
Nun-final,934,390,984,440
Zayin,912,390,962,440
Alef,884,390,934,440
Nun-final,863,390,913,440
Kaf-final,844,390,894,440
Taw,829,390,879,440
Pe,792,390,842,440
Lamed,761,390,811,440
Kaf,736,390,786,440
Kaf,702,390,752,440
Waw,673,390,723,440
Waw,650,390,700,440
Tsadi-final,626,390,676,440
Het,607,390,657,440
Nun-medial,585,390,635,440
Yod,552,390,602,440
Pe,517,390,567,440
He,486,390,536,440
Resh,458,390,508,440
Waw,435,390,485,440
Tet,338,390,388,440
Kaf-final,315,390,365,440
Het,282,390,332,440
Pe,258,390,308,440
Bet,232,390,282,440
Pe,206,390,256,440
Kaf,175,390,225,440
Tet,150,390,200,440
Het,97,390,147,440
Shin,932,440,982,490
Dalet,904,440,954,490
Mem-medial,877,440,927,490
Resh,861,440,911,490
Yod,780,440,830,490
Mem,750,440,800,490
Pe,725,440,775,490
Zayin,696,440,746,490
Pe-final,664,440,714,490
Alef,641,440,691,490
Gimel,614,440,664,490
Mem-medial,592,440,642,490
Tsadi-medial,522,440,572,490
Mem,453,440,503,490
Tsadi-medial,432,440,482,490
Pe-final,415,440,465,490
Yod,388,440,438,490
Pe-final,361,440,411,490
Kaf-final,339,440,389,490
Resh,314,440,364,490
Waw,290,440,340,490
Zayin,262,440,312,490
He,249,440,299,490
Nun-final,231,440,281,490
Pe-final,209,440,259,490
Lamed,194,440,244,490
Mem,165,440,215,490
Ayin,83,440,133,490
Resh,926,490,976,540
Mem-medial,896,490,946,540
Kaf,863,490,913,540
Kaf,842,490,892,540
Dalet,814,490,864,540
Tsadi-medial,785,490,835,540
Resh,757,490,807,540
Zayin,727,490,777,540
Lamed,703,490,753,540
Tsadi-final,686,490,736,540
Het,663,490,713,540
Gimel,635,490,685,540
Gimel,615,490,665,540
Resh,587,490,637,540
Mem-medial,565,490,615,540
Het,541,490,591,540
Tsadi-final,514,490,564,540
Nun-medial,490,490,540,540
Taw,461,490,511,540
Mem,433,490,483,540
Dalet,413,490,463,540
Waw,394,490,444,540
Bet,363,490,413,540
Nun-final,340,490,390,540
Kaf,312,490,362,540
Nun-medial,287,490,337,540
Tsadi-final,265,490,315,540
Qof,238,490,288,540
Waw,218,490,268,540
Zayin,115,490,165,540
Lamed,91,490,141,540
