name,xmin,ymin,xmax,ymax
Yod,367,340,417,390
Alef,342,340,392,390
Gimel,186,340,236,390
Alef,158,340,208,390
Gimel,925,390,975,440
Waw,896,390,946,440
Het,829,390,879,440
Lamed,803,390,853,440
Tsadi-final,781,390,831,440
Zayin,756,390,806,440
Samekh,726,390,776,440
Nun-final,694,390,744,440
He,663,390,713,440
Kaf,644,390,694,440
Yod,618,390,668,440
Alef,523,390,573,440
Shin,495,390,545,440
Zayin,463,390,513,440
Mem-medial,435,390,485,440
Zayin,417,390,467,440
Samekh,393,390,443,440
Taw,355,390,405,440
Tsadi-final,321,390,371,440
Het,252,390,302,440
Lamed,224,390,274,440
Waw,166,390,216,440
Tsadi-final,147,390,197,440
Waw,117,390,167,440
Yod,88,390,138,440
Taw,937,440,987,490
Pe-final,913,440,963,490
Nun-final,906,440,956,490
Tsadi-final,826,440,876,490
Pe-final,800,440,850,490
Zayin,775,440,825,490
Taw,692,440,742,490
Waw,665,440,715,490
Waw,567,440,617,490
Samekh,548,440,598,490
Lamed,526,440,576,490
Mem-medial,505,440,555,490
Alef,487,440,537,490
Kaf-final,462,440,512,490
Taw,437,440,487,490
Zayin,405,440,455,490
Zayin,377,440,427,490
Tsadi-final,349,440,399,490
Lamed,327,440,377,490
Tsadi-final,290,440,340,490
Waw,260,440,310,490
Ayin,236,440,286,490
Nun-final,213,440,263,490
Tet,184,440,234,490
Nun-medial,168,440,218,490
Tsadi-final,138,440,188,490
Pe,76,440,126,490
Qof,913,490,963,540
Nun-final,890,490,940,540
Taw,860,490,910,540
Waw,832,490,882,540
He,739,490,789,540
Alef,678,490,728,540
Nun-final,644,490,694,540
Het,618,490,668,540
Pe,597,490,647,540
Lamed,570,490,620,540
Zayin,541,490,591,540
Kaf-final,513,490,563,540
Kaf,485,490,535,540
Mem-medial,466,490,516,540
Dalet,428,490,478,540
Tet,393,490,443,540
Bet,372,490,422,540
Resh,345,490,395,540
Kaf,284,490,334,540
Kaf,258,490,308,540
Dalet,230,490,280,540
Yod,199,490,249,540
Pe-final,184,490,234,540
Mem-medial,157,490,207,540
Kaf-final,128,490,178,540
Mem-medial,110,490,160,540
Pe,73,490,123,540
