name,xmin,ymin,xmax,ymax
Qof,141,190,191,240
Ayin,120,190,170,240
Mem-medial,103,190,153,240
Gimel,927,240,977,290
Lamed,859,240,909,290
Alef,794,240,844,290
Waw,779,240,829,290
Shin,751,240,801,290
Samekh,660,240,710,290
Kaf,635,240,685,290
Kaf-final,607,240,657,290
Taw,581,240,631,290
Het,556,240,606,290
Waw,527,240,577,290
Bet,507,240,557,290
Tsadi-final,440,240,490,290
Resh,415,240,465,290
He,390,240,440,290
Taw,369,240,419,290
Nun-medial,346,240,396,290
Tsadi-final,308,240,358,290
Taw,270,240,320,290
Het,247,240,297,290
Nun-medial,222,240,272,290
Samekh,159,240,209,290
Tet,133,240,183,290
Gimel,101,240,151,290
Qof,67,240,117,290
Mem,924,290,974,340
Het,903,290,953,340
Alef,878,290,928,340
Kaf,853,290,903,340
Zayin,747,290,797,340
Lamed,678,290,728,340
He,651,290,701,340
Kaf,625,290,675,340
Yod,598,290,648,340
Bet,580,290,630,340
Taw,553,290,603,340
Pe-final,520,290,570,340
Kaf,501,290,551,340
Resh,484,290,534,340
Mem-medial,460,290,510,340
Nun-final,427,290,477,340
Pe,411,290,461,340
Mem-medial,344,290,394,340
Yod,326,290,376,340
Mem-medial,300,290,350,340
Mem,268,290,318,340
Tsadi-medial,234,290,284,340
Ayin,212,290,262,340
Tet,191,290,241,340
Tsadi-final,162,290,212,340
Shin,125,290,175,340
Nun-final,109,290,159,340
Pe,87,290,137,340
Tsadi-medial,920,340,970,390
Tsadi-final,886,340,936,390
Waw,778,340,828,390
Bet,761,340,811,390
Nun-medial,744,340,794,390
Nun-medial,710,340,760,390
Waw,683,340,733,390
Gimel,563,340,613,390
Mem-medial,527,340,577,390
Waw,504,340,554,390
Kaf,412,340,462,390
Kaf,377,340,427,390
Kaf,352,340,402,390
Pe,306,340,356,390
Pe,291,340,341,390
He,232,340,282,390
Samekh,212,340,262,390
Zayin,186,340,236,390
Samekh,160,340,210,390
Alef,89,340,139,390
Bet,925,390,975,440
Zayin,896,390,946,440
Qof,875,390,925,440
Bet,852,390,902,440
Qof,822,390,872,440
Ayin,799,390,849,440
Mem-medial,771,390,821,440
Bet,745,390,795,440
Yod,710,390,760,440
Tet,690,390,740,440
Yod,671,390,721,440
Kaf-final,603,390,653,440
Alef,572,390,622,440
Tet,548,390,598,440
Pe-final,528,390,578,440
Mem,504,390,554,440
Pe-final,447,390,497,440
Bet,425,390,475,440
Ayin,336,390,386,440
Lamed,290,390,340,440
Waw,204,390,254,440
Waw,119,390,169,440
Dalet,94,390,144,440
Tsadi-medial,924,440,974,490
Yod,842,440,892,490
Kaf,822,440,872,490
Nun-medial,736,440,786,490
Pe,712,440,762,490
Pe,688,440,738,490
Tsadi-final,659,440,709,490
Pe-final,641,440,691,490
Kaf,547,440,597,490
Yod,516,440,566,490
Shin,485,440,535,490
Het,463,440,513,490
Dalet,438,440,488,490
Gimel,415,440,465,490
Nun-medial,398,440,448,490
Mem,377,440,427,490
Dalet,351,440,401,490
Pe-final,327,440,377,490
Tsadi-final,305,440,355,490
Nun-medial,288,440,338,490
Tsadi-medial,253,440,303,490
Lamed,124,440,174,490
Mem-medial,98,440,148,490
He,926,490,976,540
Ayin,899,490,949,540
Waw,874,490,924,540
Yod,842,490,892,540
Tsadi-final,815,490,865,540
Taw,741,490,791,540
Ayin,716,490,766,540
Mem,688,490,738,540
Tsadi-medial,624,490,674,540
Tsadi-medial,556,490,606,540
Gimel,473,490,523,540
Pe,453,490,503,540
Taw,385,490,435,540
Zayin,355,490,405,540
Qof,334,490,384,540
Gimel,262,490,312,540
Taw,182,490,232,540
Nun-medial,154,490,204,540
He,130,490,180,540
