name,xmin,ymin,xmax,ymax
Samekh,365,340,415,390
He,342,340,392,390
Pe-final,320,340,370,390
Dalet,296,340,346,390
Nun-final,273,340,323,390
Mem-medial,252,340,302,390
He,227,340,277,390
Tet,207,340,257,390
Tet,176,340,226,390
Shin,98,340,148,390
Pe,928,390,978,440
Mem-medial,894,390,944,440
Pe,864,390,914,440
Nun-medial,838,390,888,440
Waw,811,390,861,440
Mem-medial,789,390,839,440
He,753,390,803,440
Tet,713,390,763,440
Nun-medial,693,390,743,440
Tsadi-final,673,390,723,440
Samekh,645,390,695,440
Lamed,614,390,664,440
Qof,589,390,639,440
Nun-final,564,390,614,440
Pe,533,390,583,440
Qof,514,390,564,440
Zayin,488,390,538,440
Ayin,462,390,512,440
Resh,439,390,489,440
Lamed,416,390,466,440
Mem-medial,397,390,447,440
Bet,362,390,412,440
Ayin,335,390,385,440
Yod,309,390,359,440
Gimel,279,390,329,440
Dalet,248,390,298,440
Resh,228,390,278,440
Gimel,203,390,253,440
Pe-final,132,390,182,440
Taw,118,390,168,440
Kaf,919,440,969,490
Pe-final,897,440,947,490
Yod,879,440,929,490
Mem,856,440,906,490
Waw,832,440,882,490
Qof,802,440,852,490
Kaf-final,769,440,819,490
Kaf,745,440,795,490
Zayin,725,440,775,490
Samekh,706,440,756,490
Kaf,683,440,733,490
Bet,661,440,711,490
Nun-final,647,440,697,490
Gimel,616,440,666,490
Yod,587,440,637,490
Nun-final,566,440,616,490
Lamed,538,440,588,490
Qof,509,440,559,490
Samekh,475,440,525,490
Pe,442,440,492,490
Taw,412,440,462,490
Kaf-final,384,440,434,490
Dalet,364,440,414,490
Ayin,342,440,392,490
Gimel,314,440,364,490
Gimel,295,440,345,490
Nun-medial,268,440,318,490
Kaf-final,245,440,295,490
Ayin,206,440,256,490
Resh,144,440,194,490
Resh,117,440,167,490
Tsadi-medial,94,440,144,490
Lamed,929,490,979,540
Nun-final,899,490,949,540
Zayin,871,490,921,540
Pe-final,845,490,895,540
Alef,814,490,864,540
Resh,784,490,834,540
Kaf-final,755,490,805,540
Nun-medial,734,490,784,540
Bet,706,490,756,540
Mem-medial,681,490,731,540
Nun-final,663,490,713,540
Mem-medial,638,490,688,540
He,611,490,661,540
Mem,588,490,638,540
Dalet,566,490,616,540
Resh,534,490,584,540
Qof,504,490,554,540
Lamed,484,490,534,540
Gimel,453,490,503,540
Waw,428,490,478,540
Nun-medial,404,490,454,540
Nun-final,373,490,423,540
Lamed,356,490,406,540
Kaf-final,324,490,374,540
Pe,292,490,342,540
Bet,266,490,316,540
Mem-medial,237,490,287,540
Dalet,210,490,260,540
Dalet,191,490,241,540
Pe-final,167,490,217,540
Taw,137,490,187,540
