name,xmin,ymin,xmax,ymax
Nun-medial,123,190,173,240
Pe-final,94,190,144,240
Tsadi-final,925,240,975,290
Gimel,900,240,950,290
Yod,877,240,927,290
Ayin,843,240,893,290
Dalet,816,240,866,290
Qof,786,240,836,290
He,738,240,788,290
Tsadi-final,720,240,770,290
Zayin,693,240,743,290
Waw,661,240,711,290
Bet,633,240,683,290
Het,605,240,655,290
Shin,579,240,629,290
Resh,552,240,602,290
Shin,525,240,575,290
Nun-final,396,240,446,290
Bet,369,240,419,290
Bet,341,240,391,290
Nun-final,314,240,364,290
Samekh,231,240,281,290
Gimel,211,240,261,290
Pe,109,240,159,290
Tet,919,290,969,340
Kaf-final,896,290,946,340
Nun-medial,818,290,868,340
Zayin,799,290,849,340
Samekh,701,290,751,340
Alef,634,290,684,340
Dalet,597,290,647,340
Pe-final,566,290,616,340
Tsadi-medial,536,290,586,340
Tsadi-final,502,290,552,340
Mem,469,290,519,340
Tsadi-medial,442,290,492,340
Tsadi-final,421,290,471,340
Ayin,396,290,446,340
Pe,360,290,410,340
Zayin,331,290,381,340
Samekh,307,290,357,340
Dalet,246,290,296,340
Tsadi-final,221,290,271,340
Taw,197,290,247,340
Zayin,172,290,222,340
Resh,144,290,194,340
Het,128,290,178,340
Nun-medial,106,290,156,340
Shin,923,340,973,390
Pe-final,864,340,914,390
Het,841,340,891,390
He,810,340,860,390
Mem,786,340,836,390
Qof,766,340,816,390
Zayin,739,340,789,390
Yod,716,340,766,390
Waw,692,340,742,390
Qof,677,340,727,390
Waw,597,340,647,390
Samekh,570,340,620,390
Mem-medial,547,340,597,390
Dalet,525,340,575,390
Mem-medial,504,340,554,390
Ayin,476,340,526,390
Samekh,442,340,492,390
Tsadi-final,416,340,466,390
Ayin,393,340,443,390
Resh,371,340,421,390
Lamed,337,340,387,390
Shin,316,340,366,390
Pe-final,285,340,335,390
Zayin,258,340,308,390
Mem,240,340,290,390
Pe-final,208,340,258,390
Bet,112,340,162,390
Nun-medial,92,340,142,390
Mem,926,390,976,440
Lamed,898,390,948,440
Gimel,877,390,927,440
Nun-final,855,390,905,440
Gimel,835,390,885,440
Waw,812,390,862,440
Samekh,738,390,788,440
Ayin,709,390,759,440
Kaf,685,390,735,440
Tsadi-medial,665,390,715,440
Gimel,643,390,693,440
Mem-medial,621,390,671,440
Shin,592,390,642,440
Tsadi-medial,496,390,546,440
Taw,464,390,514,440
Kaf,446,390,496,440
Kaf,415,390,465,440
Waw,394,390,444,440
Samekh,237,390,287,440
Nun-medial,213,390,263,440
Pe-final,190,390,240,440
Tsadi-final,162,390,212,440
Nun-final,128,390,178,440
Dalet,925,440,975,490
Resh,868,440,918,490
Lamed,825,440,875,490
Samekh,795,440,845,490
Taw,765,440,815,490
Samekh,738,440,788,490
Dalet,712,440,762,490
Bet,687,440,737,490
Yod,661,440,711,490
Nun-final,635,440,685,490
Yod,585,440,635,490
Dalet,563,440,613,490
Tet,530,440,580,490
Dalet,495,440,545,490
Bet,463,440,513,490
Kaf-final,436,440,486,490
Ayin,409,440,459,490
Kaf-final,384,440,434,490
Tet,355,440,405,490
Tsadi-medial,317,440,367,490
Shin,286,440,336,490
Dalet,259,440,309,490
Bet,229,440,279,490
He,197,440,247,490
Gimel,171,440,221,490
Taw,89,440,139,490
Pe-final,932,490,982,540
Kaf-final,825,490,875,540
Mem,800,490,850,540
Mem-medial,772,490,822,540
Resh,747,490,797,540
Samekh,718,490,768,540
Taw,691,490,741,540
Nun-final,665,490,715,540
Mem-medial,643,490,693,540
Pe-final,555,490,605,540
Nun-final,537,490,587,540
Gimel,511,490,561,540
Tsadi-final,486,490,536,540
He,466,490,516,540
Pe-final,443,490,493,540
Alef,286,490,336,540
Mem,262,490,312,540
Taw,241,490,291,540
Lamed,221,490,271,540
Lamed,193,490,243,540
Tsadi-medial,170,490,220,540
