name,xmin,ymin,xmax,ymax
Nun-medial,424,290,474,340
Qof,406,290,456,340
Pe,385,290,435,340
Samekh,362,290,412,340
Nun-final,302,290,352,340
Het,282,290,332,340
Samekh,257,290,307,340
Yod,226,290,276,340
Lamed,203,290,253,340
Alef,180,290,230,340
Alef,159,290,209,340
Shin,129,290,179,340
He,97,290,147,340
Yod,927,340,977,390
Gimel,893,340,943,390
Nun-final,869,340,919,390
Nun-medial,838,340,888,390
Shin,802,340,852,390
Resh,777,340,827,390
Kaf,749,340,799,390
Tsadi-medial,726,340,776,390
Tsadi-medial,696,340,746,390
Qof,664,340,714,390
Pe-final,639,340,689,390
Mem-medial,616,340,666,390
Pe-final,587,340,637,390
Alef,568,340,618,390
Resh,480,340,530,390
Mem,451,340,501,390
Nun-final,426,340,476,390
Bet,343,340,393,390
Nun-final,314,340,364,390
Resh,294,340,344,390
Kaf,261,340,311,390
Lamed,233,340,283,390
Kaf,169,340,219,390
Mem,149,340,199,390
Bet,120,340,170,390
He,88,340,138,390
Mem,921,390,971,440
Waw,890,390,940,440
He,855,390,905,440
Dalet,823,390,873,440
Ayin,798,390,848,440
Qof,767,390,817,440
Zayin,699,390,749,440
Kaf,671,390,721,440
Tet,647,390,697,440
Taw,626,390,676,440
Pe-final,599,390,649,440
Pe-final,577,390,627,440
Dalet,550,390,600,440
Pe-final,527,390,577,440
Alef,505,390,555,440
Taw,478,390,528,440
Yod,456,390,506,440
Samekh,431,390,481,440
Taw,411,390,461,440
Mem-medial,382,390,432,440
Bet,358,390,408,440
Tsadi-medial,334,390,384,440
Lamed,314,390,364,440
Het,289,390,339,440
Kaf,204,390,254,440
Tsadi-final,177,390,227,440
Resh,148,390,198,440
Nun-medial,121,390,171,440
Ayin,98,390,148,440
Ayin,926,440,976,490
Yod,906,440,956,490
Kaf-final,823,440,873,490
Het,800,440,850,490
Taw,765,440,815,490
Ayin,735,440,785,490
Waw,705,440,755,490
Yod,681,440,731,490
Kaf-final,662,440,712,490
Nun-final,590,440,640,490
Pe-final,531,440,581,490
Kaf-final,505,440,555,490
Tet,477,440,527,490
Nun-final,414,440,464,490
Mem-medial,387,440,437,490
Nun-medial,358,440,408,490
Alef,333,440,383,490
Tsadi-medial,308,440,358,490
He,277,440,327,490
Pe,191,440,241,490
Tsadi-medial,160,440,210,490
Mem-medial,133,440,183,490
Yod,113,440,163,490
Mem,80,440,130,490
Resh,922,490,972,540
Kaf,898,490,948,540
Taw,880,490,930,540
Gimel,854,490,904,540
Tsadi-medial,771,490,821,540
Gimel,748,490,798,540
Tsadi-final,729,490,779,540
Tsadi-final,697,490,747,540
Het,678,490,728,540
Qof,651,490,701,540
Dalet,624,490,674,540
Alef,597,490,647,540
Gimel,577,490,627,540
Qof,550,490,600,540
Resh,521,490,571,540
Ayin,420,490,470,540
Mem-medial,402,490,452,540
Shin,373,490,423,540
Pe-final,346,490,396,540
Qof,325,490,375,540
Kaf,223,490,273,540
Waw,130,490,180,540
Gimel,113,490,163,540
Zayin,91,490,141,540
