name,xmin,ymin,xmax,ymax
Mem-medial,172,440,222,490
Tsadi-final,144,440,194,490
Tsadi-medial,121,440,171,490
Samekh,98,440,148,490
Tet,928,490,978,540
Zayin,908,490,958,540
Tsadi-final,883,490,933,540
Kaf,821,490,871,540
Ayin,793,490,843,540
Tet,760,490,810,540
Kaf,686,490,736,540
Mem,659,490,709,540
Tsadi-medial,629,490,679,540
Nun-final,611,490,661,540
Pe,591,490,641,540
Resh,559,490,609,540
He,531,490,581,540
Kaf,514,490,564,540
Tet,435,490,485,540
Samekh,342,490,392,540
Mem-medial,318,490,368,540
Pe-final,286,490,336,540
Gimel,257,490,307,540
Shin,231,490,281,540
Tsadi-final,209,490,259,540
Shin,158,490,208,540
Mem,134,490,184,540
Het,109,490,159,540
Kaf-final,84,490,134,540
