name,xmin,ymin,xmax,ymax
Qof,439,190,489,240
Pe,413,190,463,240
Bet,389,190,439,240
Ayin,367,190,417,240
Pe-final,266,190,316,240
Qof,196,190,246,240
Het,167,190,217,240
Kaf-final,145,190,195,240
Qof,116,190,166,240
Tet,88,190,138,240
Ayin,925,240,975,290
Shin,900,240,950,290
Dalet,872,240,922,290
Nun-medial,846,240,896,290
Pe,821,240,871,290
Alef,712,240,762,290
Kaf,661,240,711,290
Mem,639,240,689,290
Het,611,240,661,290
Pe,515,240,565,290
Gimel,474,240,524,290
Nun-final,449,240,499,290
Dalet,419,240,469,290
Tsadi-medial,361,240,411,290
Qof,342,240,392,290
Alef,308,240,358,290
Tsadi-medial,281,240,331,290
Dalet,255,240,305,290
Zayin,245,240,295,290
Nun-final,224,240,274,290
Nun-medial,195,240,245,290
Kaf,164,240,214,290
Alef,90,240,140,290
Pe,929,290,979,340
Nun-final,913,290,963,340
Tsadi-medial,883,290,933,340
Qof,856,290,906,340
Mem,834,290,884,340
Pe,810,290,860,340
Tsadi-final,729,290,779,340
Lamed,717,290,767,340
Dalet,692,290,742,340
Samekh,669,290,719,340
Alef,654,290,704,340
Gimel,634,290,684,340
Tsadi-final,615,290,665,340
Tsadi-final,589,290,639,340
Ayin,560,290,610,340
Qof,529,290,579,340
Dalet,501,290,551,340
Lamed,477,290,527,340
Zayin,454,290,504,340
Zayin,426,290,476,340
Nun-medial,393,290,443,340
Tsadi-final,360,290,410,340
Nun-final,338,290,388,340
Yod,309,290,359,340
Samekh,283,290,333,340
Nun-final,255,290,305,340
Tsadi-final,230,290,280,340
Alef,196,290,246,340
Nun-medial,174,290,224,340
Mem,148,290,198,340
Kaf-final,127,290,177,340
Gimel,928,340,978,390
Resh,916,340,966,390
Tet,883,340,933,390
Nun-final,798,340,848,390
Qof,773,340,823,390
Pe,696,340,746,390
Kaf,680,340,730,390
Qof,653,340,703,390
Nun-final,550,340,600,390
Shin,487,340,537,390
Kaf-final,456,340,506,390
Alef,431,340,481,390
Mem-medial,398,340,448,390
He,373,340,423,390
Tet,339,340,389,390
Qof,246,340,296,390
Tsadi-medial,226,340,276,390
Gimel,195,340,245,390
Pe-final,170,340,220,390
Kaf,96,340,146,390
Qof,926,390,976,440
Ayin,899,390,949,440
Gimel,872,390,922,440
Pe-final,850,390,900,440
Nun-medial,762,390,812,440
Pe-final,740,390,790,440
He,714,390,764,440
Kaf-final,694,390,744,440
Bet,671,390,721,440
Lamed,640,390,690,440
Kaf,487,390,537,440
Yod,467,390,517,440
Zayin,358,390,408,440
Dalet,321,390,371,440
Alef,295,390,345,440
Waw,267,390,317,440
Mem,233,390,283,440
Mem,208,390,258,440
Kaf,193,390,243,440
Pe,163,390,213,440
Taw,138,390,188,440
Mem,109,390,159,440
Het,77,390,127,440
Gimel,937,440,987,490
Het,914,440,964,490
Ayin,890,440,940,490
Nun-final,865,440,915,490
Bet,846,440,896,490
Resh,832,440,882,490
Alef,776,440,826,490
Tet,744,440,794,490
Kaf-final,713,440,763,490
Resh,701,440,751,490
Mem-medial,628,440,678,490
Samekh,607,440,657,490
Dalet,579,440,629,490
Resh,554,440,604,490
Samekh,535,440,585,490
Dalet,510,440,560,490
Tsadi-medial,480,440,530,490
Samekh,446,440,496,490
Pe-final,418,440,468,490
He,394,440,444,490
Pe-final,380,440,430,490
Pe,332,440,382,490
Kaf-final,246,440,296,490
Yod,222,440,272,490
Kaf-final,199,440,249,490
Taw,171,440,221,490
Resh,104,440,154,490
Resh,75,440,125,490
Yod,930,490,980,540
Pe-final,876,490,926,540
Tet,850,490,900,540
Pe-final,836,490,886,540
Qof,814,490,864,540
Bet,753,490,803,540
Samekh,720,490,770,540
Tsadi-medial,687,490,737,540
Nun-final,661,490,711,540
Het,641,490,691,540
Tsadi-final,606,490,656,540
Kaf-final,573,490,623,540
Kaf,550,490,600,540
Dalet,524,490,574,540
Resh,496,490,546,540
Het,473,490,523,540
Pe,447,490,497,540
Qof,412,490,462,540
Tsadi-medial,390,490,440,540
Qof,370,490,420,540
Mem,307,490,357,540
Dalet,233,490,283,540
Mem,212,490,262,540
Nun-final,187,490,237,540
Qof,158,490,208,540
Nun-final,146,490,196,540
Nun-final,121,490,171,540
Mem,83,490,133,540
