name,xmin,ymin,xmax,ymax
Tsadi-medial,760,290,810,340
Mem-medial,735,290,785,340
Nun-medial,704,290,754,340
Resh,670,290,720,340
He,643,290,693,340
Kaf-final,614,290,664,340
Het,595,290,645,340
Dalet,570,290,620,340
Bet,545,290,595,340
Het,519,290,569,340
Zayin,483,290,533,340
Resh,455,290,505,340
Pe,423,290,473,340
Samekh,245,290,295,340
Tsadi-medial,175,290,225,340
He,122,290,172,340
Alef,95,290,145,340
Tsadi-final,919,340,969,390
Tsadi-final,854,340,904,390
Dalet,773,340,823,390
Samekh,746,340,796,390
Zayin,724,340,774,390
Samekh,648,340,698,390
Pe-final,620,340,670,390
He,595,340,645,390
Mem,570,340,620,390
Taw,540,340,590,390
Het,510,340,560,390
Alef,442,340,492,390
Nun-medial,419,340,469,390
Het,398,340,448,390
Mem-medial,378,340,428,390
Mem,355,340,405,390
Waw,299,340,349,390
Pe-final,272,340,322,390
Pe,240,340,290,390
Gimel,219,340,269,390
Het,195,340,245,390
Samekh,172,340,222,390
Het,142,340,192,390
Shin,112,340,162,390
Samekh,82,340,132,390
He,910,390,960,440
Tet,888,390,938,440
Ayin,859,390,909,440
Yod,845,390,895,440
Samekh,827,390,877,440
Tet,802,390,852,440
Tsadi-medial,772,390,822,440
Bet,750,390,800,440
Gimel,721,390,771,440
Alef,694,390,744,440
He,667,390,717,440
Taw,640,390,690,440
Mem,617,390,667,440
Pe,534,390,584,440
Resh,508,390,558,440
Samekh,487,390,537,440
Mem-medial,461,390,511,440
Pe,441,390,491,440
Kaf-final,404,390,454,440
Waw,382,390,432,440
Tsadi-medial,310,390,360,440
Lamed,290,390,340,440
Resh,273,390,323,440
Dalet,209,390,259,440
Dalet,188,390,238,440
Mem,165,390,215,440
Nun-medial,137,390,187,440
Kaf,116,390,166,440
Bet,90,390,140,440
Ayin,927,440,977,490
Kaf-final,900,440,950,490
Tsadi-medial,874,440,924,490
Tsadi-final,813,440,863,490
Shin,784,440,834,490
Pe,763,440,813,490
Samekh,739,440,789,490
Mem,624,440,674,490
He,599,440,649,490
Lamed,569,440,619,490
Kaf-final,482,440,532,490
Waw,461,440,511,490
Tsadi-final,439,440,489,490
Nun-final,408,440,458,490
Pe-final,326,440,376,490
Shin,312,440,362,490
Tsadi-medial,288,440,338,490
Samekh,216,440,266,490
Yod,197,440,247,490
Gimel,177,440,227,490
Ayin,153,440,203,490
Waw,126,440,176,490
Het,99,440,149,490
Nun-final,924,490,974,540
Pe-final,893,490,943,540
Mem-medial,867,490,917,540
Tet,852,490,902,540
Mem-medial,778,490,828,540
Nun-medial,755,490,805,540
Pe,729,490,779,540
Nun-final,709,490,759,540
Nun-final,687,490,737,540
Nun-medial,636,490,686,540
He,607,490,657,540
Yod,581,490,631,540
Dalet,557,490,607,540
Kaf,528,490,578,540
Lamed,499,490,549,540
Alef,470,490,520,540
Gimel,447,490,497,540
Mem,432,490,482,540
Het,407,490,457,540
Resh,387,490,437,540
Tet,364,490,414,540
Dalet,282,490,332,540
Ayin,257,490,307,540
Ayin,191,490,241,540
Tsadi-medial,168,490,218,540
Taw,145,490,195,540
Samekh,123,490,173,540
Nun-final,103,490,153,540
Nun-final,81,490,131,540
